user_trip_id,start_time,end_time,start_longitude,start_latitude,end_longitude,end_latitude,service_name,route_short_name,mode,start_stop_name,end_stop_name
1516685c-2844-4ec4-92fa-c21bfce15c71,2025-01-05 17:19:02 UTC,2025-01-05 17:00:31 UTC,-79.675413099855177,44.411825103147315,-79.675258,44.41101900000001,Walk,,Walk,,
1516685c-2844-4ec4-92fa-c21bfce15c71,2025-01-05 17:21:00 UTC,2025-01-05 19:16:00 UTC,-79.675258,44.41101900000001,-79.691023,44.387709,Barrie Transit,8A,Transit,130 Bell Farm,Downtown Barrie Terminal
3a34cc99-2561-4f40-ac06-4dffd0a3d980,2025-01-06 02:29:43 UTC,2025-01-06 01:35:32 UTC,-79.720529879902571,44.385779253405225,-79.72107,44.386117,Walk,,Walk,,
3a34cc99-2561-4f40-ac06-4dffd0a3d980,2025-01-06 02:30:00 UTC,2025-01-06 03:13:00 UTC,-79.72107,44.386117,-79.691023,44.387709,Barrie Transit,10,Transit,Lewis Lane,Downtown Barrie Terminal
f53d7450-ea80-4fdb-9103-92814e7a0a21,2025-01-05 22:16:31 UTC,2025-01-05 22:22:00 UTC,-79.640332423463818,44.343559651146244,-79.643207,44.344884,Walk,,Walk,,
f53d7450-ea80-4fdb-9103-92814e7a0a21,2025-01-05 22:22:00 UTC,2025-01-05 22:31:00 UTC,-79.643242,44.344964,-79.680276,44.340279,Barrie Transit,8A,Transit,Madelaine Drive,Park Place
f53d7450-ea80-4fdb-9103-92814e7a0a21,2025-01-05 22:31:00 UTC,2025-01-05 22:35:46 UTC,-79.680282,44.34027900000001,-79.679420337341341,44.342656927570879,Walk,,Walk,,
5bb401f8-0e1b-43d2-b628-0ea7d2825879,2025-01-05 13:02:22 UTC,2025-01-05 13:08:00 UTC,-79.6225657373105,44.351642236909939,-79.621323000000018,44.349837,Walk,,Walk,,
5bb401f8-0e1b-43d2-b628-0ea7d2825879,2025-01-05 13:08:00 UTC,2025-01-05 13:49:00 UTC,-79.621281,44.34974,-79.691023,44.387709,Barrie Transit,12,Transit,Mapleview / Chef,Downtown Barrie Terminal
5bb401f8-0e1b-43d2-b628-0ea7d2825879,2025-01-05 13:49:00 UTC,2025-01-05 13:49:00 UTC,-79.691023,44.387709,-79.691608643150886,44.387574901746113,Walk,,Walk,,
f4c7a9c3-e17d-42af-b514-e6061c5a844a,2025-01-05 13:02:22 UTC,2025-01-05 13:08:00 UTC,-79.6225657373105,44.351642236909939,-79.621323000000018,44.349837,Walk,,Walk,,
f4c7a9c3-e17d-42af-b514-e6061c5a844a,2025-01-05 13:08:00 UTC,2025-01-05 13:49:00 UTC,-79.621281,44.34974,-79.691023,44.387709,Barrie Transit,12,Transit,Mapleview / Chef,Downtown Barrie Terminal
f4c7a9c3-e17d-42af-b514-e6061c5a844a,2025-01-05 13:49:00 UTC,2025-01-05 13:49:00 UTC,-79.691023,44.387709,-79.691608643150886,44.387574901746113,Walk,,Walk,,
fc51fd65-d553-4d42-9819-1d192cc20685,2025-01-05 15:43:57 UTC,2025-01-05 15:47:00 UTC,-79.694232301561541,44.419013412874143,-79.696135,44.418228,Walk,,Walk,,
fc51fd65-d553-4d42-9819-1d192cc20685,2025-01-05 15:47:00 UTC,2025-01-05 16:00:00 UTC,-79.696131,44.418223000000005,-79.691023,44.387709,Barrie Transit,101,Transit,Margaret Drive,Downtown Barrie Terminal
fc51fd65-d553-4d42-9819-1d192cc20685,2025-01-05 16:00:00 UTC,2025-01-05 16:00:00 UTC,-79.691023,44.387709,-79.691608643150886,44.387574901746113,Walk,,Walk,,
c43fb0f8-364b-46dd-9aa0-0e9c6a2917db,2025-01-05 16:21:48 UTC,2025-01-05 16:22:00 UTC,-79.684376863324175,44.40733945374339,-79.684832,44.407379,Walk,,Walk,,
c43fb0f8-364b-46dd-9aa0-0e9c6a2917db,2025-01-05 16:22:00 UTC,2025-01-05 16:29:00 UTC,-79.684854,44.407404,-79.706492,44.410659,Barrie Transit,8A,Transit,Bell Farm / St Vincent,Georgian Mall
c43fb0f8-364b-46dd-9aa0-0e9c6a2917db,2025-01-05 16:29:00 UTC,2025-01-05 16:29:00 UTC,-79.706492,44.410659,-79.706993773652712,44.410926380360124,Walk,,Walk,,
ad89f90a-4efe-4429-b85e-bfcfbffef783,2025-01-05 15:37:38 UTC,2025-01-05 15:41:00 UTC,-79.656703740203952,44.409129424077989,-79.654592,44.408303,Walk,,Walk,,
ad89f90a-4efe-4429-b85e-bfcfbffef783,2025-01-05 15:41:00 UTC,2025-01-05 16:42:00 UTC,-79.654592,44.408303,-79.691023,44.387709,Barrie Transit,100,Transit,Hickling Trail,Downtown Barrie Terminal
41d32434-7673-4b8d-9d6d-8bb2001da825,2025-01-05 19:38:09 UTC,2025-01-05 19:43:00 UTC,-79.710906443670964,44.41003479389186,-79.708175,44.409714000000008,Walk,,Walk,,
41d32434-7673-4b8d-9d6d-8bb2001da825,2025-01-05 19:43:00 UTC,2025-01-05 19:59:00 UTC,-79.708173,44.409714999999991,-79.663702,44.406019,Barrie Transit,10,Transit,Livingstone / Bayfield,Grove / Nelson
41d32434-7673-4b8d-9d6d-8bb2001da825,2025-01-05 19:59:00 UTC,2025-01-05 20:05:56 UTC,-79.663708,44.405988,-79.66424430236961,44.409133382776538,Walk,,Walk,,
1057c4f1-04ad-4467-ae56-419e38d6b8e0,2025-01-05 20:58:45 UTC,2025-01-05 20:01:44 UTC,-79.710775071705427,44.409131009820094,-79.710305,44.409023,Walk,,Walk,,
1057c4f1-04ad-4467-ae56-419e38d6b8e0,2025-01-05 20:59:00 UTC,2025-01-05 22:25:00 UTC,-79.710305,44.409023,-79.691023,44.387709,Barrie Transit,11,Transit,Wal-Mart Plaza,Downtown Barrie Terminal
cafe41fa-a040-40d8-a928-87bd4e0c533c,2025-01-05 20:58:45 UTC,2025-01-05 20:01:48 UTC,-79.710775071705427,44.409131009820094,-79.710305,44.409023,Walk,,Walk,,
cafe41fa-a040-40d8-a928-87bd4e0c533c,2025-01-05 20:59:00 UTC,2025-01-05 22:25:00 UTC,-79.710305,44.409023,-79.691023,44.387709,Barrie Transit,11,Transit,Wal-Mart Plaza,Downtown Barrie Terminal
3e893ac1-2edf-4dc6-a05b-a84af3b71dd9,2025-01-06 01:30:46 UTC,2025-01-06 01:42:00 UTC,-79.654651216177712,44.401052518897913,-79.664034,44.40209,Walk,,Walk,,
3e893ac1-2edf-4dc6-a05b-a84af3b71dd9,2025-01-06 01:42:00 UTC,2025-01-06 01:58:00 UTC,-79.664026,44.402089,-79.719316,44.405965000000009,Barrie Transit,11,Transit,Steel Street,Ford Street
3e893ac1-2edf-4dc6-a05b-a84af3b71dd9,2025-01-06 01:58:00 UTC,2025-01-06 02:05:34 UTC,-79.719279,44.405923,-79.722396155129545,44.403747672120033,Walk,,Walk,,
4b7d3979-edef-4cf9-9192-939437615553,2025-01-06 01:30:46 UTC,2025-01-06 01:42:00 UTC,-79.654651216177712,44.401052518897913,-79.664034,44.40209,Walk,,Walk,,
4b7d3979-edef-4cf9-9192-939437615553,2025-01-06 01:42:00 UTC,2025-01-06 01:58:00 UTC,-79.664026,44.402089,-79.719316,44.405965000000009,Barrie Transit,11,Transit,Steel Street,Ford Street
4b7d3979-edef-4cf9-9192-939437615553,2025-01-06 01:58:00 UTC,2025-01-06 02:05:34 UTC,-79.719279,44.405923,-79.722396155129545,44.403747672120033,Walk,,Walk,,
2bbcbe74-c446-49b9-828f-4400d38c581a,2025-01-05 17:34:28 UTC,2025-01-05 17:29:42 UTC,-79.718787217859344,44.399248598119883,-79.718929,44.398779,Walk,,Walk,,
2bbcbe74-c446-49b9-828f-4400d38c581a,2025-01-05 17:35:00 UTC,2025-01-05 19:04:00 UTC,-79.718929,44.398779,-79.680276,44.340279,Barrie Transit,8B,Transit,Cundles / Anne,Park Place
b9f440ef-fd30-405a-b5d0-748d1abb1cc6,2025-01-05 13:31:56 UTC,2025-01-05 13:37:00 UTC,-79.703522867167436,44.405543048103205,-79.706456000000017,44.407827000000005,Walk,,Walk,,
b9f440ef-fd30-405a-b5d0-748d1abb1cc6,2025-01-05 13:37:00 UTC,2025-01-05 14:30:00 UTC,-79.706456000000017,44.407827000000005,-79.691023,44.387709,Barrie Transit,101,Transit,Heather Street,Downtown Barrie Terminal
9d56f14b-297b-4f57-83f6-a6655734f5c5,2025-01-05 20:28:15 UTC,2025-01-05 20:34:00 UTC,-79.703522867167436,44.405543048103205,-79.707392,44.403416,Walk,,Walk,,
