user_trip_id,start_time,end_time,start_longitude,start_latitude,end_longitude,end_latitude,service_name,route_short_name,mode,start_stop_name,end_stop_name
82bb8603-2e65-4218-bb39-f678c60c192a,2025-07-29 09:07:58 UTC,2025-07-29 09:12:00 UTC,-79.718532404324463,44.336365974509974,-79.719525,44.336240999999994,Walk,,Walk,,
82bb8603-2e65-4218-bb39-f678c60c192a,2025-07-29 09:12:00 UTC,2025-07-29 09:25:00 UTC,-79.719460000000012,44.33625,-79.695978000000011,44.332814,Barrie Transit,8B,Transit,Farmstead Crescent,125 Mapleview Drive West
82bb8603-2e65-4218-bb39-f678c60c192a,2025-07-29 09:25:00 UTC,2025-07-29 09:25:35 UTC,-79.695956,44.332765,-79.696222543005135,44.33277945294703,Walk,,Walk,,
188a4e8e-9615-4dfe-bf98-62abcc07a974,2025-07-29 14:24:50 UTC,2025-07-29 14:25:00 UTC,-79.6691226987025,44.411825617969107,-79.669134,44.412091,Walk,,Walk,,
188a4e8e-9615-4dfe-bf98-62abcc07a974,2025-07-29 14:25:00 UTC,2025-07-29 14:35:00 UTC,-79.669134,44.412089000000009,-79.655923,44.401199,Barrie Transit,8B,Transit,Georgian College,Steel Street
188a4e8e-9615-4dfe-bf98-62abcc07a974,2025-07-29 14:35:00 UTC,2025-07-29 14:37:20 UTC,-79.65597,44.401203,-79.654651216177712,44.401052518897913,Walk,,Walk,,
6e82cdf8-b456-4790-95c5-ed88ef5d99bf,2025-07-29 14:56:56 UTC,2025-07-29 14:57:00 UTC,-79.662963253273958,44.414524501777606,-79.663369,44.414356,Walk,,Walk,,
6e82cdf8-b456-4790-95c5-ed88ef5d99bf,2025-07-29 14:57:00 UTC,2025-07-29 17:23:00 UTC,-79.663369,44.414356,-79.669134,44.412089000000009,Barrie Transit,8B,Transit,RVH Atrium Entrance,Georgian College
b8838c12-e988-445b-a891-a7b2d562699c,2025-07-29 14:11:47 UTC,2025-07-29 14:12:59 UTC,-79.715507252698885,44.35523392900992,-79.714384,44.355033,Walk,,Walk,,
b8838c12-e988-445b-a891-a7b2d562699c,2025-07-29 14:12:59 UTC,2025-07-29 14:22:59 UTC,-79.714936,44.355117,-79.687966,44.334496,Barrie Transit,2,Transit,Ferndale / Ardagh,Barrie View Drive
b8838c12-e988-445b-a891-a7b2d562699c,2025-07-29 14:22:59 UTC,2025-07-29 14:35:51 UTC,-79.687979,44.334527,-79.68962547809069,44.339962794467681,Walk,,Walk,,
eeb8e322-d283-4a52-b38a-4b863b1fb3d1,2025-07-29 20:02:44 UTC,2025-07-29 20:04:00 UTC,-79.687273260416191,44.335469031661304,-79.687163,44.334966,Walk,,Walk,,
eeb8e322-d283-4a52-b38a-4b863b1fb3d1,2025-07-29 20:04:00 UTC,2025-07-29 20:51:00 UTC,-79.687174,44.334991,-79.692327,44.398492,Barrie Transit,7,Transit,Barrie View Drive,Owen Street
eeb8e322-d283-4a52-b38a-4b863b1fb3d1,2025-07-29 20:51:00 UTC,2025-07-29 20:53:11 UTC,-79.692325,44.398489,-79.69239457830561,44.397458996847142,Walk,,Walk,,
ff93bbd4-23a2-4377-9fc6-23454f20a294,2025-07-29 13:38:51 UTC,2025-07-29 13:39:00 UTC,-79.692530920483733,44.398354215153866,-79.693046,44.398314,Walk,,Walk,,
ff93bbd4-23a2-4377-9fc6-23454f20a294,2025-07-29 13:39:00 UTC,2025-07-29 14:00:00 UTC,-79.693029,44.398294,-79.714406,44.355081,Barrie Transit,7,Transit,Owen Street,Ardagh / Ferndale
