user_id,start_longitude,start_latitude,end_longitude,end_latitude,timestamp,arrive_by,leave_at
6a01ea2c-c25d-4e14-967f-44de4d6aa42b,-79.651813033093575,44.408232450658893,-79.703127112087415,44.347152638204953,2025-09-02 06:54:19 UTC,,2025-09-02 20:45:00 UTC
7d1aca31-9213-47dc-b309-aa4144e2a094,-79.623050876304418,44.339964260233835,-79.628839907090125,44.351636895084013,2025-09-02 11:54:08 UTC,,2025-09-02 11:54:24 UTC
d11b3450-cef2-441a-be6f-c396c3edbd76,-79.719882122670924,44.403742356371005,-79.6785554647068,44.399253432056071,2025-09-02 12:03:45 UTC,,2025-09-02 12:04:01 UTC
3b7afa62-c7de-47f0-b745-c598dcd1fe11,-79.694311765403725,44.377689356687796,-79.691608643150886,44.387574901746113,2025-09-02 11:06:47 UTC,,2025-09-02 11:07:03 UTC
f8872531-b7c0-4e29-8868-ae02bbd963c0,-79.66925324884447,44.41272948442834,-79.674685423078486,44.366015510169618,2025-09-02 17:53:51 UTC,,2025-09-02 17:54:07 UTC
21e0d366-488d-445e-8941-95d26ec88559,-79.7332638415357,44.348946420772521,-79.678638179885056,44.332778148695461,2025-09-02 17:59:11 UTC,,2025-09-02 17:59:27 UTC
5cbbb681-2499-486a-9f13-ff6e2812626b,-79.6691226987025,44.411825617969107,-79.706993773652712,44.410926380360124,2025-09-03 00:12:54 UTC,,2025-09-03 14:00:00 UTC
fb0d1516-9865-4091-8d82-f37bc72fccbc,-79.669414402192,44.410033263581724,-79.718193578721554,44.377693717274667,2025-09-02 23:37:37 UTC,,2025-09-02 23:37:53 UTC
68b7fb91-0269-4a5d-aa0c-472066a28412,-79.656380193825754,44.416316747304613,-79.6691226987025,44.411825617969107,2025-09-02 10:33:08 UTC,,2025-09-02 10:33:24 UTC
f765af87-3623-45ec-86eb-e5c185d2ed63,-79.633676084008243,44.3597211501254,-79.669414402192,44.410033263581724,2025-09-02 17:36:48 UTC,,2025-09-02 17:37:04 UTC
1c676773-c61b-433e-9919-9410e64c0f03,-79.669265865328711,44.410933679783071,-79.679811047897815,44.399248567174496,2025-09-02 17:40:33 UTC,,2025-09-02 17:40:49 UTC
573efe02-d8d4-437e-92f1-3481fdbf3349,-79.680558110913893,44.414521332828933,-79.669414402192,44.410033263581724,2025-09-02 15:20:47 UTC,,2025-09-02 15:21:03 UTC
f0359b33-096b-4ea9-a651-a957e9287a4e,-79.64612082913969,44.357034065380155,-79.692875563689483,44.38577455706681,2025-09-02 15:52:51 UTC,,2025-09-02 15:53:07 UTC
ea538ca8-0875-45c6-adc1-72a1721c9b72,-79.703038521180687,44.419017237818124,-79.691608643150886,44.387574901746113,2025-09-02 18:57:54 UTC,,2025-09-02 18:58:10 UTC
051798D0-C645-412A-A6F6-F43D7DA0D427,-79.343439823680768,43.669816146718091,-79.077053014556725,43.897993368300661,2025-09-03 02:14:35 UTC,,2025-09-03 02:15:36 UTC
d37d5ea5-ffc5-4508-be8a-5cebc3690bfb,-79.685680192602732,44.3732028482685,-79.71216230007218,44.410029570311394,2025-09-02 13:57:19 UTC,,2025-09-02 10:14:00 UTC
53a91e2c-d3ff-4e2d-b45a-4db92b193347,-79.6576308896999,44.416320604568789,-79.669240631357837,44.414525321455379,2025-09-02 21:17:03 UTC,,2025-09-02 21:17:19 UTC
9425143a-9210-46cf-b326-5aa1c83c0f59,-79.655758357607823,44.403742883883005,-79.669414402192,44.410033263581724,2025-09-02 14:56:14 UTC,,2025-09-02 14:56:30 UTC
4f71afc0-08e5-4b24-bf8b-0764469b8a0d,-79.732502156250916,44.33188246228319,-79.715855927873676,44.340865225508828,2025-09-02 17:58:30 UTC,,2025-09-02 17:58:46 UTC
9740335e-d4ef-4b84-aba0-ea1e551c8ed1,-79.709508222201421,44.410931974178489,-79.655946295030787,44.395661215245461,2025-09-02 17:17:12 UTC,,2025-09-02 17:17:28 UTC
e4791c4d-a35f-460b-8ffa-b5d4eb6427fb,-79.690833143862221,44.374102486860039,-79.62773477928738,44.350741350338239,2025-09-02 20:07:25 UTC,,2025-09-02 20:07:41 UTC
26184c24-9b86-4b0c-9684-50f1a28f55db,-79.669265865328711,44.410933679783071,-79.6135810124112,44.357932275400984,2025-09-02 21:48:34 UTC,,2025-09-02 21:48:50 UTC
9062cb3c-a513-4aaf-87d1-24112fcfaad6,-79.669414402192,44.410033263581724,-79.684451043415422,44.340858864201074,2025-09-02 23:31:00 UTC,,2025-09-02 23:31:16 UTC
9062cb3c-a513-4aaf-87d1-24112fcfaad6,-79.669414402192,44.410033263581724,-79.684451043415422,44.340858864201074,2025-09-02 23:31:30 UTC,,2025-09-03 19:30:00 UTC
d4b636e5-d461-4cef-98ac-4f93ed57b281,-79.6691226987025,44.411825617969107,-79.6722837676526,44.395655525481146,2025-09-02 20:45:51 UTC,,2025-09-02 20:46:07 UTC
61ace161-98ad-4ca6-b012-ad503168f771,-79.708392046808967,44.410029230169883,-79.683345112400261,44.339963963470318,2025-09-02 20:03:33 UTC,,2025-09-02 20:03:49 UTC
E67D38C3-966F-4F90-8D64-A43D7FA3A4A5,-79.6548183476727,44.396553588732758,-79.66225298156219,44.3669109365164,2025-09-02 13:22:20 UTC,,2025-09-02 13:22:36 UTC
e5dc570b-1742-43c8-b37c-0a551e060692,-79.709055492875351,44.390269582598123,-79.689720970596369,44.400148912060715,2025-09-02 11:16:50 UTC,,2025-09-02 11:17:06 UTC
6f9c9ae8-935f-4b60-89fe-e7acf7b5894c,-79.726971006571716,44.381286198775669,-79.710906443670964,44.41003479389186,2025-09-02 10:48:57 UTC,,2025-09-02 10:49:13 UTC
565964a5-383d-4cb2-984b-0546238e40ac,-79.666751365987409,44.410927203049262,-79.60338208719071,44.358825339873327,2025-09-02 23:04:39 UTC,,2025-09-02 23:04:55 UTC
dfee560a-55a3-418b-888f-b14f0109576a,-79.669265865328711,44.410933679783071,-79.49451119635404,44.048906514595295,2025-09-02 20:03:11 UTC,,2025-09-02 19:55:00 UTC
d3b2d43d-8088-4bea-a8eb-d8c075e73e12,-79.687656485440684,44.393860367727811,-79.702440830185864,44.399253451458549,2025-09-02 18:15:33 UTC,,2025-09-02 18:15:49 UTC
1fff4f6f-2117-4a6d-a21a-8d95c1449de1,-79.691460623644872,44.388475137076711,-79.672893183127215,44.411827248048922,2025-09-02 12:28:28 UTC,,2025-09-02 12:28:44 UTC
1fa1a97b-7648-42a4-ab0a-b743d4993a2b,-79.690175379773009,44.393857911262792,-79.669414402192,44.410033263581724,2025-09-02 22:45:22 UTC,,2025-09-02 22:45:38 UTC
8b7a89e9-5cad-4e86-b084-40df2c7bcba7,-79.604796041229037,44.356135079267915,-79.669414402192,44.410033263581724,2025-09-02 11:51:40 UTC,2025-09-02 14:15:00 UTC,
051798D0-C645-412A-A6F6-F43D7DA0D427,-79.343439823680768,43.669816146718091,-79.072853831595424,43.927638718269279,2025-09-03 02:14:52 UTC,,2025-09-03 02:15:53 UTC
931cac82-57d0-49ad-a4b0-c59653b23f3d,-79.6883207185203,44.374096459879894,-79.768127807916045,44.356129425625468,2025-09-02 14:17:58 UTC,,2025-09-02 14:18:14 UTC
585ad3c9-3f67-4e2b-9e68-658888937daa,-79.673184736554049,44.410034885899051,-79.708233221408278,44.412725476179112,2025-09-02 11:07:02 UTC,,2025-09-02 11:07:18 UTC
da7271bd-ff14-494d-9159-8470da4f1a89,-79.66925324884447,44.41272948442834,-79.6920841398978,44.50974401601956,2025-09-02 20:08:15 UTC,,2025-09-02 20:09:16 UTC
1fff4f6f-2117-4a6d-a21a-8d95c1449de1,-79.672893183127215,44.411827248048922,-79.6691226987025,44.411825617969107,2025-09-02 21:40:30 UTC,,2025-09-02 21:40:46 UTC
a8e2cc87-23d7-4e47-9140-3e1c346843f6,-79.691448894707747,44.390270527879714,-79.707161469628815,44.404639804588534,2025-09-02 23:59:12 UTC,,2025-09-02 23:59:28 UTC
565964a5-383d-4cb2-984b-0546238e40ac,-79.691608643150886,44.387574901746113,-79.60338208719071,44.358825339873327,2025-09-02 23:53:25 UTC,,2025-09-02 23:53:41 UTC
