user_id,start_longitude,start_latitude,end_longitude,end_latitude,timestamp,arrive_by,leave_at
f7c085d6-df8f-4c77-a240-eb347e0a3610,-79.676225918681808,44.391165860508124,-79.683113014652932,44.407336888230127,2025-07-28 18:01:33 UTC,,2025-07-28 18:01:49 UTC
765e2591-1dc9-4d39-a352-01dba5554188,-79.3806817517713,43.64556678179553,-78.2867093616496,44.357028521853721,2025-07-29 01:56:27 UTC,,2025-07-29 01:56:43 UTC
8791bdb8-1642-4478-bf68-dbb90ea8f046,-79.6980678894389,44.379485387094547,-79.687444937709259,44.330980545240386,2025-07-29 01:19:56 UTC,,2025-07-29 01:20:12 UTC
b99f5b9e-6ab0-450e-928a-477258b2ede3,-79.681822162069722,44.41452392419238,-79.6691226987025,44.411825617969107,2025-07-28 10:03:15 UTC,,2025-07-28 10:03:31 UTC
6c4effa1-4f0e-43b6-bd18-59245a259eeb,-79.710775071705427,44.409131009820094,-79.702968193322263,44.349847173198043,2025-07-29 01:23:04 UTC,,2025-07-29 01:23:20 UTC
ad7555b3-7c85-4da6-9857-ddb07b707216,-79.682473119025573,44.398354440991618,-79.691608643150886,44.387574901746113,2025-07-28 11:39:03 UTC,,2025-07-28 12:52:00 UTC
6c3ca4ff-e1e8-453c-b16d-26f1a0ec2dcf,-79.680829207334085,44.339966231075273,-79.710990791054073,44.336366439347607,2025-07-28 22:26:40 UTC,,2025-07-28 22:26:56 UTC
662bd2da-7f2a-4be1-9a18-4537014339fc,-79.7134398772275,44.406432888602474,-79.727293380222847,44.372306269208039,2025-07-28 05:36:04 UTC,,2025-07-28 05:37:05 UTC
5123c3da-2f5b-4a49-87f4-b46bc2c9ea18,-79.6691226987025,44.411825617969107,-79.654651216177712,44.401052518897913,2025-07-28 18:13:39 UTC,,2025-07-28 18:13:55 UTC
fb588321-501d-49b1-b5d9-a594799f0353,-79.6915969203245,44.389370276238239,-79.6691226987025,44.411825617969107,2025-07-28 19:04:02 UTC,,2025-07-28 19:04:18 UTC
84bb41b0-2998-45c8-9618-ec81b513b4b8,-79.708392046808967,44.410029230169883,-79.694137014388232,44.383982716977911,2025-07-28 13:59:10 UTC,,2025-07-28 13:59:26 UTC
fe27daef-0a1c-4376-af77-33b33aadf4e8,-79.703277975388275,44.344450698857585,-79.703277975388275,44.344450698857585,2025-07-28 21:24:08 UTC,,2025-07-28 21:24:24 UTC
8bf97b5f-d942-4210-867d-8781014fd613,-79.702811387370076,44.354335514095659,-79.433701094857184,44.581612289760308,2025-07-28 19:44:36 UTC,,2025-07-28 19:44:52 UTC
ab27e65e-dbaf-4f83-85a7-c6e248e3f7c6,-79.685680192602732,44.3732028482685,-79.478776893516226,43.753358048397104,2025-07-28 19:14:56 UTC,,2025-07-28 22:14:00 UTC
a53d423d-63b9-43e4-97c5-758beab80d02,-79.62773477928738,44.350741350338239,-79.506780755344579,43.8593633541901,2025-07-28 16:16:54 UTC,,2025-07-28 16:17:10 UTC
66ae62bd-d8bc-406b-87d6-6b0a30cf8f92,-79.710456013742714,44.3875697548557,-79.710456013742714,44.3875697548557,2025-07-29 02:38:32 UTC,,2025-07-29 02:38:48 UTC
c9e43517-08f9-4687-b327-b425f94ac18d,-79.7058945994754,44.406440648016968,-79.679171348638249,44.41362234320075,2025-07-28 15:39:05 UTC,,2025-07-28 21:00:00 UTC
6f71487d-0e71-4142-8b48-57716763adff,-79.690345351410542,44.387572409546344,-79.6943901848809,44.414522149929454,2025-07-28 12:40:11 UTC,,2025-07-28 12:40:27 UTC
