user_trip_id,start_time,end_time,start_longitude,start_latitude,end_longitude,end_latitude,distance,progression,users_helped,service_name,route_short_name,mode,start_stop_name,end_stop_name
f90dbca2-ebce-4eef-b86d-d17cfb3667f0,2025-09-28 16:59:50 UTC,2025-09-28 16:59:55 UTC,-79.691608643150886,44.387574901746113,-79.690376,44.387592,209.10327158226411,1,,Walk,,Walk,,
f90dbca2-ebce-4eef-b86d-d17cfb3667f0,2025-09-28 17:06:21 UTC,2025-09-28 18:17:38 UTC,-79.690376,44.387592,-79.62838600000002,44.35186199999999,21939.876057075791,0.079216980047218111,10,Barrie Transit,8B,Transit,Downtown Hub,Barrie South GO Station
fb71306c-59e6-4255-a78d-163aef4cde17,2025-09-28 14:28:52 UTC,2025-09-28 14:36:44 UTC,-79.7301515131216,44.327381513557107,-79.725392,44.328706,514.3581539125031,1,,Walk,,Walk,,
fb71306c-59e6-4255-a78d-163aef4cde17,2025-09-28 14:40:00 UTC,2025-09-28 15:31:00 UTC,-79.725341,44.328713,-79.666265,44.368903999999993,16924.364198437921,0,0,Barrie Transit,8B,Transit,Sundew Drive,Foster Drive
fb71306c-59e6-4255-a78d-163aef4cde17,2025-09-28 15:31:00 UTC,2025-09-28 15:33:38 UTC,-79.66621,44.368949,-79.665884680303591,44.367811858829128,183.69738671513369,0,,Walk,,Walk,,
fc10b6d9-22de-418e-a165-88cd414b0e88,2025-09-28 14:45:39 UTC,2025-09-28 14:45:39 UTC,-79.717752506678949,44.324693970497592,-79.70927,44.329801999999994,187.47167608622041,1,,Walk,,Walk,,
fc10b6d9-22de-418e-a165-88cd414b0e88,2025-09-28 14:45:39 UTC,2025-09-28 15:32:13 UTC,-79.70927,44.329801999999994,-79.666265,44.368903999999993,13715.4397614391,1,,Barrie Transit,8B,Transit,Hollyholme Farm Road,Foster Drive
fc10b6d9-22de-418e-a165-88cd414b0e88,2025-09-28 15:32:13 UTC,2025-09-28 15:39:24 UTC,-79.66621,44.368949,-79.665884680303591,44.367811858829128,508.03559301045323,0.042048134487921759,,Walk,,Walk,,
0ccbab70-a3e4-4eb8-97c0-f73da4587c92,2025-09-27 23:35:37 UTC,2025-09-27 23:36:43 UTC,-79.718516404562507,44.338168894128593,-79.719972,44.33855100000001,75.340357384462536,1,,Walk,,Walk,,
0ccbab70-a3e4-4eb8-97c0-f73da4587c92,2025-09-27 23:42:48 UTC,2025-09-27 23:47:15 UTC,-79.720035,44.338543,-79.729091,44.324729,2067.810655182594,1,1,Barrie Transit,8B,Transit,Bibby Court,Lougheed / Mapleview
