user_id,start_longitude,start_latitude,end_longitude,end_latitude,timestamp,arrive_by,leave_at
f25e656b-ff27-4942-bac1-d129272bb0f9,-79.453343035041627,44.595086432248387,-79.4585514286776,44.592392496698253,2025-01-26 15:43:15 UTC,2025-01-27 13:30:00 UTC,
6a0b7d89-3b8a-43bc-9444-88028a3834ac,-79.6691226987025,44.411825617969107,-79.654035306907758,44.411826342600484,2025-01-26 16:25:42 UTC,,2025-01-26 16:25:58 UTC
d8a56b43-e305-49a6-a270-8e3e267ba6f7,-79.650381592182,44.414523828849632,-79.705295827774009,44.386679386458688,2025-01-26 17:14:55 UTC,,2025-01-26 18:15:00 UTC
7d48a9ac-ea07-4e8a-9607-82f143394431,-80.225508945822554,43.5305835895473,-79.62773477928738,44.350741350338239,2025-01-26 22:47:17 UTC,,2025-01-28 15:00:00 UTC
813ab040-376e-4aea-bd5a-b8e41e852e52,-79.720085994071269,44.332775234479492,-79.65617501914123,44.3570286614966,2025-01-27 00:42:20 UTC,,2025-01-27 00:42:36 UTC
3b2d847e-3bdb-450a-bf6a-f0f5c32dfd3d,-79.692310866409514,44.333678245584025,-79.732808289465,44.326486932737822,2025-01-27 00:10:06 UTC,,2025-01-27 00:10:22 UTC
608c8c2f-680b-46de-926b-20a19b04d369,-79.6680019065359,44.410930948782273,-79.866300317893078,44.583409079464154,2025-01-26 16:41:27 UTC,,2025-01-26 16:41:43 UTC
7302be21-9c9e-4240-8f6c-fa2a8786a967,-79.62773477928738,44.350741350338239,-79.636716528667989,44.342657113026377,2025-01-26 21:21:02 UTC,,2025-01-26 21:21:18 UTC
f25e656b-ff27-4942-bac1-d129272bb0f9,-79.453343035041627,44.595086432248387,-79.4585514286776,44.592392496698253,2025-01-26 15:43:03 UTC,,2025-01-26 15:43:19 UTC
706A6D29-8DF6-4B7E-A8E1-35AA4D873F1F,-79.710906443670964,44.41003479389186,-79.675556141890979,44.410933158657294,2025-01-26 22:15:27 UTC,,2025-01-26 22:15:43 UTC
26a55452-6e6d-4c9f-8fa1-05e0793a44b0,-79.651839647991721,44.40464102271622,-79.6422020846582,44.4270987821261,2025-01-26 16:20:19 UTC,,2025-01-26 16:21:20 UTC
26a55452-6e6d-4c9f-8fa1-05e0793a44b0,-79.651839647991721,44.40464102271622,-79.645477668920108,44.438774551582945,2025-01-26 16:20:20 UTC,,2025-01-26 16:21:21 UTC
26a55452-6e6d-4c9f-8fa1-05e0793a44b0,-79.651839647991721,44.40464102271622,-79.429722362815681,44.587899662564325,2025-01-26 16:21:06 UTC,,2025-01-26 16:22:07 UTC
e138f9e2-8bb9-4540-8ec0-5c34c49e40a4,-79.726359875428685,44.332780547099631,-79.707172856593843,44.375893524746338,2025-01-26 20:20:55 UTC,,2025-01-26 20:21:11 UTC
3fe6618c-e12c-4962-8cd9-eb7bdd95e16f,-79.685309698621182,44.389371639881716,-79.708392046808967,44.410029230169883,2025-01-26 11:33:23 UTC,,2025-01-26 11:33:39 UTC
