user_trip_id,start_time,end_time,start_longitude,start_latitude,end_longitude,end_latitude,service_name,route_short_name,mode,start_stop_name,end_stop_name
6d434fb5-36c4-40f9-9f98-b03e99575f47,2025-01-30 20:06:37 UTC,2025-01-30 20:09:00 UTC,-79.697328545146689,44.33367416357877,-79.695845,44.332944,Walk,,Walk,,
6d434fb5-36c4-40f9-9f98-b03e99575f47,2025-01-30 20:09:00 UTC,2025-01-30 20:21:00 UTC,-79.695862,44.332985,-79.719541,44.337185,Barrie Transit,8A,Transit,120 Mapleview Drive West,Clute Cresent
6d434fb5-36c4-40f9-9f98-b03e99575f47,2025-01-30 20:21:00 UTC,2025-01-30 20:24:01 UTC,-79.719483,44.337192,-79.718532404324463,44.336365974509974,Walk,,Walk,,
287cfbf9-4af6-4d27-bb0d-3050208cd9be,2025-01-30 15:11:06 UTC,2025-01-30 15:16:00 UTC,-79.640332423463818,44.343559651146244,-79.643508,44.344746,Walk,,Walk,,
287cfbf9-4af6-4d27-bb0d-3050208cd9be,2025-01-30 15:16:00 UTC,2025-01-30 16:13:00 UTC,-79.643539,44.344739000000004,-79.705107,44.411091,Barrie Transit,8B,Transit,Madelaine Drive,Georgian Mall
287cfbf9-4af6-4d27-bb0d-3050208cd9be,2025-01-30 16:13:00 UTC,2025-01-30 16:20:19 UTC,-79.705101,44.411085,-79.708233221408278,44.412725476179112,Walk,,Walk,,
7181987c-89dc-4cb5-b0f9-9553ce27549d,2025-01-31 00:21:30 UTC,2025-01-31 00:27:00 UTC,-79.708233221408278,44.412725476179112,-79.706487,44.410655,Walk,,Walk,,
7181987c-89dc-4cb5-b0f9-9553ce27549d,2025-01-31 00:27:00 UTC,2025-01-31 01:20:00 UTC,-79.706492,44.410659,-79.643242,44.344964,Barrie Transit,8A,Transit,Georgian Mall,Madelaine Drive
7181987c-89dc-4cb5-b0f9-9553ce27549d,2025-01-31 01:20:00 UTC,2025-01-31 01:25:29 UTC,-79.643207,44.344884,-79.640332423463818,44.343559651146244,Walk,,Walk,,
ac1e6666-42e1-45e7-942c-919ee6987ddf,2025-01-30 16:03:57 UTC,2025-01-30 16:09:00 UTC,-79.622366639880937,44.359728822192814,-79.622534,44.362854,Walk,,Walk,,
ac1e6666-42e1-45e7-942c-919ee6987ddf,2025-01-30 16:09:00 UTC,2025-01-30 16:46:00 UTC,-79.622513,44.362807000000004,-79.691023,44.387709,Barrie Transit,12,Transit,Royal Park Side Drive,Downtown Barrie Terminal
ac1e6666-42e1-45e7-942c-919ee6987ddf,2025-01-30 16:46:00 UTC,2025-01-30 16:47:00 UTC,-79.691023,44.387709,-79.691023,44.387709,Walk,,Walk,,
ac1e6666-42e1-45e7-942c-919ee6987ddf,2025-01-30 17:00:00 UTC,2025-01-30 17:18:00 UTC,-79.691023,44.387709,-79.66854,44.410462,Barrie Transit,11,Transit,Downtown Barrie Terminal,Georgian College
ac1e6666-42e1-45e7-942c-919ee6987ddf,2025-01-30 17:18:00 UTC,2025-01-30 17:18:00 UTC,-79.66854,44.410462,-79.669414402192,44.410033263581724,Walk,,Walk,,
0f7e03fd-d020-4dbd-a039-27b28b8301c5,2025-01-30 17:11:43 UTC,2025-01-30 17:18:52 UTC,-79.661325625197378,44.357929510008624,-79.658853,44.354603,Walk,,Walk,,
0f7e03fd-d020-4dbd-a039-27b28b8301c5,2025-01-30 17:18:52 UTC,2025-01-30 17:29:52 UTC,-79.658891,44.354686,-79.680276,44.340279,Barrie Transit,12,Transit,Leggott Avenue,Park Place
0f7e03fd-d020-4dbd-a039-27b28b8301c5,2025-01-30 17:29:52 UTC,2025-01-30 17:30:52 UTC,-79.680276,44.340279,-79.680276,44.340279,Walk,,Walk,,
0f7e03fd-d020-4dbd-a039-27b28b8301c5,2025-01-30 17:50:00 UTC,2025-01-30 18:12:00 UTC,-79.680276,44.340279,-79.668495,44.414463999999995,Barrie Transit,400,Transit,Park Place,Georgian / Govenors
0f7e03fd-d020-4dbd-a039-27b28b8301c5,2025-01-30 18:12:00 UTC,2025-01-30 18:17:02 UTC,-79.668516,44.414502,-79.6691226987025,44.411825617969107,Walk,,Walk,,
7cb31468-9f5e-46b8-99b7-66db20211d7f,2025-01-30 17:46:01 UTC,2025-01-30 17:53:33 UTC,-79.661325625197378,44.357929510008624,-79.659394,44.354389,Walk,,Walk,,
7cb31468-9f5e-46b8-99b7-66db20211d7f,2025-01-30 17:53:33 UTC,2025-01-30 18:06:33 UTC,-79.659394,44.354389,-79.62838600000002,44.35186199999999,Barrie Transit,12,Transit,Loon Avenue,Barrie South GO Station
905420cd-aa10-477a-ac68-7c3f4a231cfc,2025-01-30 17:43:51 UTC,2025-01-30 17:51:00 UTC,-79.661325625197378,44.357929510008624,-79.658853,44.354603,Walk,,Walk,,
905420cd-aa10-477a-ac68-7c3f4a231cfc,2025-01-30 17:51:00 UTC,2025-01-30 18:02:00 UTC,-79.658891,44.354686,-79.680276,44.340279,Barrie Transit,12,Transit,Leggott Avenue,Park Place
905420cd-aa10-477a-ac68-7c3f4a231cfc,2025-01-30 18:02:00 UTC,2025-01-30 18:03:00 UTC,-79.680276,44.340279,-79.680276,44.340279,Walk,,Walk,,
