route_short_name,nearby_views,nearby_taps,tapped_routing_suggestions,go_trips
10,1301,119,81,29
100,1213,105,101,39
101,1263,102,93,30
11,1245,103,86,32
12,1502,161,212,61
2,771,36,72,11
400,713,27,69,14
7,1238,74,169,43
8A,2732,192,221,58
8B,2663,219,258,76
