route_short_name,nearby_views,nearby_taps,tapped_routing_suggestions,go_trips
10,1424,93,98,31
100,1288,95,124,45
101,1407,126,99,25
11,1360,102,84,23
12,1471,154,164,45
2,934,29,75,14
400,779,30,22,2
7,1423,72,125,40
8A,2792,167,221,60
8B,2770,180,200,56
