user_trip_id,start_time,end_time,start_longitude,start_latitude,end_longitude,end_latitude,distance,progression,users_helped,service_name,route_short_name,mode,start_stop_name,end_stop_name
0474ac9c-3636-4181-bd15-533bf3c906de,2025-07-21 18:40:02 UTC,2025-07-21 18:37:39 UTC,-79.696222543005135,44.33277945294703,-79.695862,44.332985,33.170496318249548,1,,Walk,,Walk,,
0474ac9c-3636-4181-bd15-533bf3c906de,2025-07-21 18:40:19 UTC,2025-07-21 18:53:46 UTC,-79.695862,44.332985,-79.719541,44.337185,6087.5220138396744,1,11,Barrie Transit,8A,Transit,120 Mapleview Drive West,Clute Cresent
0474ac9c-3636-4181-bd15-533bf3c906de,2025-07-21 18:55:54 UTC,2025-07-21 18:55:57 UTC,-79.719483,44.337192,-79.718532404324463,44.336365974509974,196.03452493476641,1,,Walk,,Walk,,
12286e18-36d8-4b3d-93d2-4020f8181ee3,2025-07-22 09:10:01 UTC,2025-07-22 09:10:03 UTC,-79.718532404324463,44.336365974509974,-79.719525,44.336240999999994,266.03709683121292,1,,Walk,,Walk,,
12286e18-36d8-4b3d-93d2-4020f8181ee3,2025-07-22 09:12:41 UTC,2025-07-22 09:24:30 UTC,-79.719460000000012,44.33625,-79.695978000000011,44.332814,5343.4349619443237,1,1,Barrie Transit,8B,Transit,Farmstead Crescent,125 Mapleview Drive West
12286e18-36d8-4b3d-93d2-4020f8181ee3,2025-07-22 09:24:46 UTC,2025-07-22 09:24:55 UTC,-79.695956,44.332765,-79.696222543005135,44.33277945294703,31.93065482603669,0.74062379677537715,,Walk,,Walk,,
42f02f8a-0d10-4551-922a-428c3f1d28aa,2025-07-22 18:38:30 UTC,2025-07-22 18:36:29 UTC,-79.696222543005135,44.33277945294703,-79.695862,44.332985,35.43099622997164,1,,Walk,,Walk,,
42f02f8a-0d10-4551-922a-428c3f1d28aa,2025-07-22 18:39:49 UTC,2025-07-22 18:52:52 UTC,-79.695862,44.332985,-79.719541,44.337185,6088.4281288527854,1,25,Barrie Transit,8A,Transit,120 Mapleview Drive West,Clute Cresent
42f02f8a-0d10-4551-922a-428c3f1d28aa,2025-07-22 18:53:04 UTC,2025-07-22 18:55:36 UTC,-79.719483,44.337192,-79.718532404324463,44.336365974509974,196.05201371467049,0.15659849057882591,,Walk,,Walk,,
40a43a15-abca-4972-9277-01cbdf2ab9c7,2025-07-21 11:32:07 UTC,2025-07-21 11:32:09 UTC,-79.654651216177712,44.401052518897913,-79.655736,44.401284,146.5652134368668,1,,Walk,,Walk,,
40a43a15-abca-4972-9277-01cbdf2ab9c7,2025-07-21 11:34:57 UTC,2025-07-21 11:46:07 UTC,-79.655788,44.401289,-79.669134,44.412089000000009,3459.7093083985151,1,3,Barrie Transit,8A,Transit,Johnson / Steel,Georgian College
40a43a15-abca-4972-9277-01cbdf2ab9c7,2025-07-21 11:49:02 UTC,2025-07-21 11:49:07 UTC,-79.669134,44.412089000000009,-79.668150468664649,44.4100305339309,712.78122795053434,1,,Walk,,Walk,,
8e310262-04f5-42b7-928f-d09cef88373d,2025-07-22 11:31:39 UTC,2025-07-22 11:31:43 UTC,-79.655906868333375,44.401047915147586,-79.655302,44.403798,276.91713455951623,1,,Walk,,Walk,,
8e310262-04f5-42b7-928f-d09cef88373d,2025-07-22 11:35:02 UTC,2025-07-22 11:45:06 UTC,-79.655302,44.403798,-79.669134,44.412089000000009,3178.709309368664,1,2,Barrie Transit,8A,Transit,Johnson / Hickling Trail,Georgian College
8e310262-04f5-42b7-928f-d09cef88373d,2025-07-22 11:48:04 UTC,2025-07-22 11:48:06 UTC,-79.669134,44.412089000000009,-79.668150468664649,44.4100305339309,710.793887179852,1,,Walk,,Walk,,
1a75749c-38f2-4f76-aa87-a23bb493b900,2025-07-22 15:42:56 UTC,2025-07-22 15:42:58 UTC,-79.704801010881127,44.40194661767152,-79.70177,44.402920000000009,357.27033525444313,1,,Walk,,Walk,,
1a75749c-38f2-4f76-aa87-a23bb493b900,2025-07-22 15:46:51 UTC,2025-07-22 15:59:59 UTC,-79.701779,44.402916,-79.675807,44.410776,4888.2640994425319,1,19,Barrie Transit,100,Transit,Ferris Lane,115 Bell Farm
1a75749c-38f2-4f76-aa87-a23bb493b900,2025-07-22 16:10:16 UTC,2025-07-22 16:10:16 UTC,-79.675785,44.410748,-79.674292187115057,44.410930497028772,693.14016424621332,1,,Walk,,Walk,,
27af902f-eee2-4577-bf28-331e131f47a0,2025-07-22 14:10:52 UTC,2025-07-22 14:10:56 UTC,-79.6719333151471,44.408236442844988,-79.675252,44.410968,550.61148513596936,1,,Walk,,Walk,,
27af902f-eee2-4577-bf28-331e131f47a0,2025-07-22 14:33:02 UTC,2025-07-22 14:43:31 UTC,-79.675258,44.41101900000001,-79.70052,44.401136,5043.010887069694,1,6,Barrie Transit,101,Transit,130 Bell Farm,Bayfield Mall
27af902f-eee2-4577-bf28-331e131f47a0,2025-07-22 14:46:27 UTC,2025-07-22 14:46:31 UTC,-79.70052,44.401136,-79.699915626488092,44.401043276929748,378.0903841157338,1,,Walk,,Walk,,
97e8aa90-78a3-4044-ac4c-9eb6dda3edf9,2025-07-22 13:34:51 UTC,2025-07-22 13:32:43 UTC,-79.688465370370579,44.400153885846358,-79.68909,44.400003,150.9382352133774,1,,Walk,,Walk,,
97e8aa90-78a3-4044-ac4c-9eb6dda3edf9,2025-07-22 13:38:12 UTC,2025-07-22 14:00:27 UTC,-79.68909,44.400003,-79.714406,44.355081,7754.6794938884113,0.90291093022369873,12,Barrie Transit,7,Transit,Barrie North Collegiate,Ardagh / Ferndale
97e8aa90-78a3-4044-ac4c-9eb6dda3edf9,2025-07-22 14:00:26 UTC,2025-07-22 14:01:26 UTC,-79.714384,44.355033,-79.714986,44.355111,72.8518925909781,0,,Walk,,Walk,,
97e8aa90-78a3-4044-ac4c-9eb6dda3edf9,2025-07-22 14:12:59 UTC,2025-07-22 14:21:59 UTC,-79.714936,44.355117,-79.690664,44.334046,3747.964496475528,0,,Barrie Transit,2,Transit,Ferndale / Ardagh,Bryne Drive
97e8aa90-78a3-4044-ac4c-9eb6dda3edf9,2025-07-22 14:21:59 UTC,2025-07-22 14:32:49 UTC,-79.690686,44.334097,-79.68962547809069,44.339962794467681,745.10527672667706,0,,Walk,,Walk,,
d4f27d2d-a6a6-4dea-b8b5-58cdafd436bb,2025-07-22 13:34:51 UTC,2025-07-22 13:32:43 UTC,-79.688465370370579,44.400153885846358,-79.68909,44.400003,150.9382352133774,1,,Walk,,Walk,,
d4f27d2d-a6a6-4dea-b8b5-58cdafd436bb,2025-07-22 13:38:12 UTC,2025-07-22 14:00:27 UTC,-79.68909,44.400003,-79.714406,44.355081,7754.6794938884113,0.90291093022369873,12,Barrie Transit,7,Transit,Barrie North Collegiate,Ardagh / Ferndale
d4f27d2d-a6a6-4dea-b8b5-58cdafd436bb,2025-07-22 14:00:26 UTC,2025-07-22 14:01:26 UTC,-79.714384,44.355033,-79.714986,44.355111,72.8518925909781,0,,Walk,,Walk,,
d4f27d2d-a6a6-4dea-b8b5-58cdafd436bb,2025-07-22 14:12:59 UTC,2025-07-22 14:21:59 UTC,-79.714936,44.355117,-79.690664,44.334046,3747.964496475528,0,,Barrie Transit,2,Transit,Ferndale / Ardagh,Bryne Drive
d4f27d2d-a6a6-4dea-b8b5-58cdafd436bb,2025-07-22 14:21:59 UTC,2025-07-22 14:32:49 UTC,-79.690686,44.334097,-79.68962547809069,44.339962794467681,745.10527672667706,0,,Walk,,Walk,,
ea421bcc-15df-46d5-a211-06922eb5404b,2025-07-22 11:14:14 UTC,2025-07-22 11:14:16 UTC,-79.70311585667227,44.34894727750023,-79.704072,44.346718,291.27566153333362,1,,Walk,,Walk,,
ea421bcc-15df-46d5-a211-06922eb5404b,2025-07-22 11:17:29 UTC,2025-07-22 11:22:32 UTC,-79.704072,44.346718,-79.690664,44.334046,2394.8470744539618,1,0,Barrie Transit,2,Transit,Veteran's / Essa,Bryne Drive
c2542d20-554d-439a-ab98-a1494fe2c45b,2025-07-23 00:31:57 UTC,2025-07-23 00:31:59 UTC,-79.679580634990813,44.339962603384123,-79.680276,44.340279,168.77137660150919,1,,Walk,,Walk,,
c2542d20-554d-439a-ab98-a1494fe2c45b,2025-07-23 00:37:22 UTC,2025-07-23 01:02:50 UTC,-79.680276,44.340279,-79.70731,44.364201,13124.491791120779,0.80918337683143549,3,Barrie Transit,7,Transit,Park Place,Alva Street
7abcc719-699e-4b7a-84df-b303a2966911,2025-07-21 17:33:23 UTC,2025-07-21 17:33:24 UTC,-79.652928069029315,44.409135743766925,-79.653737,44.411687999999991,363.26960848810887,1,,Walk,,Walk,,
7abcc719-699e-4b7a-84df-b303a2966911,2025-07-21 17:36:54 UTC,2025-07-21 17:43:54 UTC,-79.653791,44.411694,-79.669134,44.412089000000009,2291.9900282011622,0,0,Barrie Transit,8A,Transit,Cheltenham Road,Georgian College
7abcc719-699e-4b7a-84df-b303a2966911,2025-07-21 17:43:54 UTC,2025-07-21 17:43:54 UTC,-79.669134,44.412089000000009,-79.668150468664649,44.4100305339309,0,0,,Walk,,Walk,,
9c5c23f7-4f9c-4c54-a92f-9c9960c66311,2025-07-22 15:50:34 UTC,2025-07-22 15:50:35 UTC,-79.654494591289037,44.403740001636692,-79.65526,44.403794000000005,153.85797920884951,1,,Walk,,Walk,,
9c5c23f7-4f9c-4c54-a92f-9c9960c66311,2025-07-22 15:50:37 UTC,2025-07-22 16:00:16 UTC,-79.655302,44.403798,-79.669134,44.412089000000009,3141.7497600986671,0.050676178309977032,7,Barrie Transit,101,Transit,Johnson / Hickling Trail,Georgian College
9c5c23f7-4f9c-4c54-a92f-9c9960c66311,2025-07-22 16:00:14 UTC,2025-07-22 16:00:14 UTC,-79.669134,44.412089000000009,-79.668150468664649,44.4100305339309,0,0,,Walk,,Walk,,
a4372b86-ffc6-40ca-9620-41803211d39d,2025-07-22 17:00:52 UTC,2025-07-22 17:00:55 UTC,-79.6678667576825,44.411830370719159,-79.669134,44.412091,369.194365663818,1,,Walk,,Walk,,
a4372b86-ffc6-40ca-9620-41803211d39d,2025-07-22 17:16:50 UTC,2025-07-22 17:24:50 UTC,-79.669134,44.412089000000009,-79.655131,44.405416,2940.78280458556,1,8,Barrie Transit,100,Transit,Georgian College,Johnson / Grove
a4372b86-ffc6-40ca-9620-41803211d39d,2025-07-22 17:28:47 UTC,2025-07-22 17:28:48 UTC,-79.655173,44.40542,-79.654494591289037,44.403740001636692,347.99605384490752,1,,Walk,,Walk,,
f2db92f4-7808-4bb0-992b-8233dbc673cb,2025-07-21 17:58:50 UTC,2025-07-21 17:58:54 UTC,-79.66800265930604,44.412725752900542,-79.669134,44.412091,279.75748040107658,1,,Walk,,Walk,,
f2db92f4-7808-4bb0-992b-8233dbc673cb,2025-07-21 18:06:10 UTC,2025-07-21 18:15:14 UTC,-79.669134,44.412089000000009,-79.655131,44.405416,2940.78280458556,1,3,Barrie Transit,100,Transit,Georgian College,Johnson / Grove
f2db92f4-7808-4bb0-992b-8233dbc673cb,2025-07-21 18:19:35 UTC,2025-07-21 18:19:35 UTC,-79.655173,44.40542,-79.654494591289037,44.403740001636692,347.99605384490752,1,,Walk,,Walk,,
4469f5b2-f8b7-429c-b004-350a078e1316,2025-07-22 20:54:11 UTC,2025-07-22 20:54:12 UTC,-79.704233597871124,44.348047405741347,-79.70471,44.346533,182.90433410503161,1,,Walk,,Walk,,
4469f5b2-f8b7-429c-b004-350a078e1316,2025-07-22 20:55:42 UTC,2025-07-22 20:58:39 UTC,-79.704666,44.34652,-79.709981,44.339658000000007,975.50676196541383,0.27252878266287511,6,Barrie Transit,8B,Transit,Essa / Veteran's,Mapleton / Essa
4469f5b2-f8b7-429c-b004-350a078e1316,2025-07-22 20:58:36 UTC,2025-07-22 21:02:18 UTC,-79.709958,44.339698,-79.710987886844919,44.338168356778574,247.26525460619391,0,,Walk,,Walk,,
0ac1616f-1886-4fd9-b6b2-c82bf9b3701d,2025-07-22 15:18:13 UTC,2025-07-22 15:20:19 UTC,-79.603562185364922,44.354335821290682,-79.611973,44.351960999999996,668.71178221319951,0.77624801676365,,Walk,,Walk,,
0ac1616f-1886-4fd9-b6b2-c82bf9b3701d,2025-07-22 15:34:00 UTC,2025-07-22 16:30:00 UTC,-79.611973,44.351960999999996,-79.708578,44.411874,20941.292043097608,0,0,Barrie Transit,12,Transit,Mapleview / Prince William Way,Georgian Mall
1a5fc729-95d7-436b-8ef2-b9118d7febaf,2025-07-22 15:27:00 UTC,2025-07-22 15:27:01 UTC,-79.61123531825001,44.353436058171184,-79.611325,44.354902,195.262472916285,1,,Walk,,Walk,,
1a5fc729-95d7-436b-8ef2-b9118d7febaf,2025-07-22 15:42:55 UTC,2025-07-22 16:38:07 UTC,-79.611325,44.354902,-79.708578,44.411874,20529.477245011349,0.98519347250552058,10,Barrie Transit,12,Transit,The Queensway,Georgian Mall
1ab2cacf-c687-477b-b8dd-0e5c149ed7f1,2025-07-23 00:05:50 UTC,2025-07-23 00:16:12 UTC,-79.659394,44.354389,-79.611361000000016,44.352231,5068.09909741715,1,0,Barrie Transit,12,Transit,Loon Avenue,Mapleview / Prince William Way
1ab2cacf-c687-477b-b8dd-0e5c149ed7f1,2025-07-23 00:37:52 UTC,2025-07-23 00:05:50 UTC,-79.658837,44.354336,-79.659392147438837,44.354389028165308,76.308421101629577,1,,Walk,,Walk,,
f7feb104-ab4e-41e2-baf7-23a19d22f9c5,2025-07-22 20:53:58 UTC,2025-07-22 21:05:04 UTC,-79.703195528949834,44.414525973611909,-79.708128,44.410318,768.54551447593371,0,,Walk,,Walk,,
f7feb104-ab4e-41e2-baf7-23a19d22f9c5,2025-07-22 21:05:04 UTC,2025-07-22 21:06:04 UTC,-79.708128,44.410318,-79.708578,44.411874,230.91454458625469,0,0,Barrie Transit,12,Transit,Bayfield / Livingstone,Georgian Mall
978a2590-3b99-42e1-8cf6-daf06a1f0be2,2025-07-22 15:02:52 UTC,2025-07-22 15:02:55 UTC,-79.709522206470069,44.407333012182917,-79.708708,44.40672,96.1651616062855,1,,Walk,,Walk,,
978a2590-3b99-42e1-8cf6-daf06a1f0be2,2025-07-22 15:06:56 UTC,2025-07-22 15:31:05 UTC,-79.70874,44.406684,-79.690834,44.373895,7822.2840494882721,1,18,Barrie Transit,8A,Transit,Heather Street,Essa / Allandale GO
978a2590-3b99-42e1-8cf6-daf06a1f0be2,2025-07-22 15:36:51 UTC,2025-07-22 15:36:54 UTC,-79.690834,44.373895,-79.690834,44.373895,139.95965072533079,1,,Walk,,Walk,,
978a2590-3b99-42e1-8cf6-daf06a1f0be2,2025-07-22 15:38:21 UTC,2025-07-22 15:43:30 UTC,-79.690834,44.373895,-79.717148,44.339937,4879.6860155497207,1,7,Barrie Transit,8B,Transit,Essa / Allandale GO,Peggy Hill Team Community Centre
978a2590-3b99-42e1-8cf6-daf06a1f0be2,2025-07-22 15:43:31 UTC,2025-07-22 15:43:33 UTC,-79.717167,44.339976,-79.714754903974978,44.336366771636051,535.4373867632097,0.9946600145333877,,Walk,,Walk,,
cf44dbf6-8ee2-4f35-9b3e-5f08f86400a5,2025-07-21 22:19:29 UTC,2025-07-21 22:19:31 UTC,-79.716137279209519,44.339066584777832,-79.717167,44.339976,227.7345077249835,1,,Walk,,Walk,,
cf44dbf6-8ee2-4f35-9b3e-5f08f86400a5,2025-07-21 22:20:44 UTC,2025-07-21 22:41:37 UTC,-79.717148,44.339937,-79.691023,44.387709,9429.0339675165378,1,18,Barrie Transit,7,Transit,Peggy Hill Team Community Centre,Downtown Barrie Terminal
cf44dbf6-8ee2-4f35-9b3e-5f08f86400a5,2025-07-21 22:42:22 UTC,2025-07-21 22:42:23 UTC,-79.691023,44.387709,-79.691023,44.387709,238.65584461954461,1,,Walk,,Walk,,
cf44dbf6-8ee2-4f35-9b3e-5f08f86400a5,2025-07-21 22:43:27 UTC,2025-07-21 23:10:35 UTC,-79.691023,44.387709,-79.706204,44.40802399999999,2876.331077694223,1,6,Barrie Transit,100,Transit,Downtown Barrie Terminal,Springwater Plaza
cf44dbf6-8ee2-4f35-9b3e-5f08f86400a5,2025-07-21 23:31:35 UTC,2025-07-21 23:31:36 UTC,-79.706281,44.407993000000005,-79.709522206470069,44.407333012182917,488.47319573438182,1,,Walk,,Walk,,
89a7a8f4-9338-4fc1-9734-a193247610ea,2025-07-22 17:14:19 UTC,2025-07-22 17:21:49 UTC,-79.688685,44.334568,-79.729064,44.325044,4171.6999326689256,1,22,Barrie Transit,8A,Transit,Barrie View Drive,Lougheed / Mapleview
89a7a8f4-9338-4fc1-9734-a193247610ea,2025-07-22 17:23:29 UTC,2025-07-22 17:31:16 UTC,-79.729017,44.325055,-79.735462,44.325590000000005,629.3743809212134,0.12880778120140041,,Walk,,Walk,,
89a7a8f4-9338-4fc1-9734-a193247610ea,2025-07-22 17:33:17 UTC,2025-07-22 17:05:24 UTC,-79.686172,44.332776,-79.688683004623428,44.334571824984813,331.95124727225669,1,,Walk,,Walk,,
a341ad5a-cf13-4e88-8d5e-781e8fc13472,2025-07-22 15:17:20 UTC,2025-07-22 15:17:21 UTC,-79.735464956788974,44.3255922997646,-79.729031,44.324742000000008,651.44481368843856,1,,Walk,,Walk,,
a341ad5a-cf13-4e88-8d5e-781e8fc13472,2025-07-22 15:21:50 UTC,2025-07-22 15:30:59 UTC,-79.729091,44.324729,-79.687966,44.334496,4218.8712414137062,1,3,Barrie Transit,8B,Transit,Lougheed / Mapleview,Barrie View Drive
a341ad5a-cf13-4e88-8d5e-781e8fc13472,2025-07-22 15:34:30 UTC,2025-07-22 15:39:35 UTC,-79.687979,44.334527,-79.687297020136555,44.331880260869347,370.24504409056641,0.0169848130043196,,Walk,,Walk,,
c2455c1d-0967-4d5e-8a71-f8167faf20b0,2025-07-22 14:43:34 UTC,2025-07-22 14:52:50 UTC,-79.735464956788974,44.3255922997646,-79.729031,44.324742000000008,647.91914527972051,0,,Walk,,Walk,,
c2455c1d-0967-4d5e-8a71-f8167faf20b0,2025-07-22 14:52:50 UTC,2025-07-22 15:02:50 UTC,-79.729091,44.324729,-79.687966,44.334496,4218.8712414137062,0,0,Barrie Transit,8B,Transit,Lougheed / Mapleview,Barrie View Drive
c2455c1d-0967-4d5e-8a71-f8167faf20b0,2025-07-22 15:02:50 UTC,2025-07-22 15:08:23 UTC,-79.687979,44.334527,-79.687297020136555,44.331880260869347,353.35859533132032,0,,Walk,,Walk,,
