shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
af017968-897b-470d-983c-5bab1508033d,44.39346245,-79.67096589,149,17005.96
1a520a5d-7201-4d80-b4c0-79df4d7f608c,44.3460202490554,-79.6967161368191,98,12678.1
47c58a29-9a71-4021-a319-c82abca6f233,44.3518735318941,-79.6119487691578,19,1828.46
03113888-0669-4b4a-b0d8-8d87fa8db294,44.3898842311338,-79.6921395259964,26,2020.23
627eb4ad-5ed6-4a87-9511-c02654004b05,44.3741427223452,-79.6899708325276,129,15543.37
a5771baa-d2e0-4c44-a091-e0f0ffaab9da,44.3512618482483,-79.6276865588332,329,29683.64
23361bcf-9d2f-4b5f-a4d6-45c9afe939f0,44.33718263,-79.71954061,96,13891.9
f4356c7f-0d5b-4427-adc3-e75cbb2eafce,44.3307527177016,-79.7254811275701,160,12892.15
03113888-0669-4b4a-b0d8-8d87fa8db294,44.3903806299576,-79.685586743856,38,2693.77
14bbc026-fddd-46b2-8ec7-13a222e92ce0,44.3681091,-79.69473858,180,19148.91
de0ef646-3bdc-49ab-9d4f-910e036942e3,44.3341894684708,-79.6898262541836,179,19854.12
47c58a29-9a71-4021-a319-c82abca6f233,44.3410775837921,-79.6783401934088,88,11860.34
f3c4f678-ae76-42a2-b5cf-797fe765274b,44.410379812508,-79.668890868154,211,13670.34
14bbc026-fddd-46b2-8ec7-13a222e92ce0,44.3464281335163,-79.6637608562697,26,4044.16
f3c4f678-ae76-42a2-b5cf-797fe765274b,44.3969642990734,-79.7354055452619,111,6235.67
627eb4ad-5ed6-4a87-9511-c02654004b05,44.3299402339952,-79.6886076945666,30,2060.5
c98a43cc-207a-46d4-85ee-08685d7a2d42,44.3461405642084,-79.7046509179034,63,9335.88
de0ef646-3bdc-49ab-9d4f-910e036942e3,44.3907032474459,-79.692887121464,34,3295.06
72ad0ba1-cacf-40fb-adaf-240728a55d34,44.4072974435022,-79.6853905426882,114,9021.4
972d7113-fec4-4888-8ea9-5b2b693b8cdd,44.4149331280376,-79.6656888785355,81,7505.85
285d1870-9270-462a-a590-956ee6c5a4f8,44.4114844173974,-79.7042907968267,133,12883.95
72ad0ba1-cacf-40fb-adaf-240728a55d34,44.4082041372404,-79.7124717166889,67,5991.18
0f222b01-e747-4b9d-be96-92877cec5877,44.3353485664933,-79.7108913785751,48,6439.05
3a60d038-bf9e-43d0-9a0d-2adcbc771f2c,44.3744789408158,-79.6904020286494,34,2059.43
f3c4f678-ae76-42a2-b5cf-797fe765274b,44.400654575414,-79.6644504501942,223,15165.68
23361bcf-9d2f-4b5f-a4d6-45c9afe939f0,44.3264677719157,-79.7245545521113,85,12466.31
f3ecaf75-852c-413c-b94b-18c55007cf18,44.3629633898714,-79.6963838573423,32,5331.83
2dd22216-f2a2-4a2f-87dc-ac1647b90014,44.3591274885551,-79.71547074036,55,5764.67
af017968-897b-470d-983c-5bab1508033d,44.4155345350082,-79.6624366677033,187,21950.52
f3c4f678-ae76-42a2-b5cf-797fe765274b,44.3908798881413,-79.6986619739476,8,852.65
acdb3047-7cf5-4a51-96a7-55e1a5e6d54a,44.3951425627515,-79.6619893002873,50,5320.71
3a60d038-bf9e-43d0-9a0d-2adcbc771f2c,44.36787963,-79.69510843,39,2882.67
2dd22216-f2a2-4a2f-87dc-ac1647b90014,44.34217782,-79.70118081,32,3383.17
3a60d038-bf9e-43d0-9a0d-2adcbc771f2c,44.3328494607732,-79.6956955337636,123,12906.41
f4356c7f-0d5b-4427-adc3-e75cbb2eafce,44.4147712008314,-79.6655713322959,357,28804.12
14bbc026-fddd-46b2-8ec7-13a222e92ce0,44.33163557,-79.72400905,112,13695.26
fc12d730-8679-48bd-9b5a-a139a03a8154,44.3889604081703,-79.6913976106365,257,18344.36
2dd22216-f2a2-4a2f-87dc-ac1647b90014,44.3765367183653,-79.720539652825,100,11763.31
14bbc026-fddd-46b2-8ec7-13a222e92ce0,44.3763448451922,-79.6893247831568,204,20615.94
a5771baa-d2e0-4c44-a091-e0f0ffaab9da,44.3300745260895,-79.7256688276774,212,16828.3
046ee6e1-cbd4-4d4b-9d07-d42905039433,44.3907692823814,-79.6917485255754,147,14496.12
14bbc026-fddd-46b2-8ec7-13a222e92ce0,44.3370040273299,-79.6789655040747,65,7026.33
67cb1e97-67ff-4503-aa48-abc8c73c8fa0,44.412237547603,-79.6694110162279,68,7816.23
913c0655-760b-47c2-b047-01af413b83b5,44.38419889,-79.69396387,39,4212.73
f3c4f678-ae76-42a2-b5cf-797fe765274b,44.3962264398532,-79.7256498659714,92,5325.17
a5771baa-d2e0-4c44-a091-e0f0ffaab9da,44.3759596455626,-79.6893364484926,133,9708.45
23361bcf-9d2f-4b5f-a4d6-45c9afe939f0,44.3461702887525,-79.66364504182,22,4007.79
3a60d038-bf9e-43d0-9a0d-2adcbc771f2c,44.34733971,-79.63193984,187,20442.8
972d7113-fec4-4888-8ea9-5b2b693b8cdd,44.3995922687,-79.6503667134936,46,3994.64
f4356c7f-0d5b-4427-adc3-e75cbb2eafce,44.4137139485091,-79.6689593387124,367,29197.43
67cb1e97-67ff-4503-aa48-abc8c73c8fa0,44.4165353098459,-79.6589701072813,105,9155.82
7cceab4f-4848-411d-af4d-516653b12c9b,44.4131822307304,-79.7014648172552,58,3922.34
23361bcf-9d2f-4b5f-a4d6-45c9afe939f0,44.3741499284384,-79.6899674720486,148,19619.98
de0ef646-3bdc-49ab-9d4f-910e036942e3,44.3860265981578,-79.6940642060926,47,4071.67
3a60d038-bf9e-43d0-9a0d-2adcbc771f2c,44.3368357584623,-79.6786321036588,130,14333.71
f756231f-2f4e-431c-841d-f09442b17b03,44.3382686794691,-79.6792123282877,58,6923.61
f4356c7f-0d5b-4427-adc3-e75cbb2eafce,44.3246369440318,-79.7289181903145,147,11941.57
046ee6e1-cbd4-4d4b-9d07-d42905039433,44.3984064913811,-79.6563236467722,26,3384.71
2358c627-ddc4-452c-a4d0-d6f687484e0b,44.354506,-79.640712,7,1179.65
285d1870-9270-462a-a590-956ee6c5a4f8,44.3698092840016,-79.6678004261069,24,3954.11
47c58a29-9a71-4021-a319-c82abca6f233,44.3392148186774,-79.6804258055303,79,11506.53
47c58a29-9a71-4021-a319-c82abca6f233,44.40466177,-79.70328888,151,20291.11
72ad0ba1-cacf-40fb-adaf-240728a55d34,44.4063104335255,-79.7081005399287,53,5566.52
fc12d730-8679-48bd-9b5a-a139a03a8154,44.40596299,-79.71931928,119,10504.2
f4356c7f-0d5b-4427-adc3-e75cbb2eafce,44.3327521016113,-79.6971499814562,118,8547.34
913c0655-760b-47c2-b047-01af413b83b5,44.3526044615054,-79.6807796748,79,8514.71
23361bcf-9d2f-4b5f-a4d6-45c9afe939f0,44.3562553948449,-79.698834103447,123,17163.42
