route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
10,e143ad2f-079a-40bc-9584-bcc38f003c82,891deeb8-f1ab-47ae-be02-eb60b039e9b6,bc228c4b-32ad-4ad7-9793-a5af71adaa14,NORTH LOOP to Downtown Barrie Terminal,0,a59fa4d4-9357-4863-bdc9-27650ca1a872
8B,9b8ca608-e9d6-4b70-af36-504135a2886c,60d19b14-a7c7-48f5-a757-dbb34369439a,12fa05dc-aee0-4e65-9bbd-99240d26b698,Crosstown/Essa to Georgian College ,0,ed2b951c-1c74-4054-aa31-11be93d26863
2B,f7362610-9cc6-4990-b05c-5d3dc36f9f00,66e0b3b0-82f8-4198-9bc0-f82f929620bb,f9ec8bda-7546-4662-a658-a8e9c8ad6978,PARK PLACE to Park Place,0,a9fcfccc-d04a-47bd-98a4-f6868ec6b948
101,e143ad2f-079a-40bc-9584-bcc38f003c82,71cdedc8-6385-47d5-8d70-8aa2c3db23b5,dd2785dd-43f9-48a0-8c0f-ccd8f5985096,Blue,0,e6914669-4d34-467e-a842-bc56cac7eb80
8A,9b8ca608-e9d6-4b70-af36-504135a2886c,53cb1a87-0884-4b01-976e-8574e5e6996d,06fbef58-2f7b-4894-a676-5fb8cfa0c633,RVH/YONGE to Park Place,1,ab31ed4c-eb3c-47ba-a53f-0fb3a547aaf8
100,9b8ca608-e9d6-4b70-af36-504135a2886c,e7fb96d2-4d64-498e-8fec-7ca55f4250fb,43a593d1-2077-4815-955c-0c23cab3e490,Red Express  to Downtown Barrie Terminal,0,f661cc31-c62b-486c-91c7-91e9ca328aa1
101,e143ad2f-079a-40bc-9584-bcc38f003c82,96e36642-990a-43ff-9c0b-3b1f8a77ebb9,dd2785dd-43f9-48a0-8c0f-ccd8f5985096,Blue,0,682084aa-97fe-4dd4-90e6-14a01ae1e001
2B,f4b890df-95f4-4de6-9236-6c2c0e207b96,1c35f44b-0002-4fa0-8f51-ec46ee9ca61c,f9ec8bda-7546-4662-a658-a8e9c8ad6978,PARK PLACE to Park Place,0,bbff25f7-da1a-4841-ac1b-4299107052bb
10,9b8ca608-e9d6-4b70-af36-504135a2886c,4f5f77cf-1970-4baf-a085-137778bdfcb5,bc228c4b-32ad-4ad7-9793-a5af71adaa14,NORTH LOOP to Downtown Barrie Terminal,0,c9376351-f842-467a-ae03-a53035f78dea
12A,f4b890df-95f4-4de6-9236-6c2c0e207b96,65449b8f-0632-4082-b8e1-66b972851f61,039665b2-b02e-459b-8a6f-56438cb103df,GEORGIAN MALL,0,4f46428e-65ae-479a-9b49-f5bfa254daea
8A,e143ad2f-079a-40bc-9584-bcc38f003c82,60b3179b-a17f-4243-93db-ff98f81e851c,b2eee057-2e46-4470-ae92-78d591c2ef00,RVH/YONGE to Park Place,1,abe877cb-8e89-493e-b0a8-d38119616296
400,e143ad2f-079a-40bc-9584-bcc38f003c82,28fea8df-0f3a-4f70-86bf-3fbd6b1e000a,9526fdb0-cbfa-46de-81b2-3c04b228fd8d,EXPRESS  to Park Place,1,06efb190-ec3c-4f98-926d-4fd85a806fd3
8B,e143ad2f-079a-40bc-9584-bcc38f003c82,03db58ab-c268-4a7f-8530-31c66d456d0d,fecd26a3-f58b-4d94-be09-732399b1341c,Crosstown/Essa to Park Place ,1,fde39e6f-e34c-4525-b397-a552b618d373
11,83f00a42-51d3-48a7-9f79-2e8419a06c9d,a2df5c86-3b45-4d71-990e-ecffb2613ad2,f5319fa2-6c54-47a1-a89c-b560be78cc57,NORTH LOOP to Downtown Barrie Terminal,0,f055e286-954e-4187-bca3-cf97845cf84b
100,f4b890df-95f4-4de6-9236-6c2c0e207b96,864f0045-7344-4fec-af5b-963be87a435b,43a593d1-2077-4815-955c-0c23cab3e490,Red Express  to Downtown Barrie Terminal,0,acc38e7d-524a-434c-ad97-f0703fefedd9
8B,83f00a42-51d3-48a7-9f79-2e8419a06c9d,051a2951-60c8-4829-891a-247fb214d332,fecd26a3-f58b-4d94-be09-732399b1341c,Crosstown/Essa to Park Place ,1,8e07552c-cdb7-4bc7-b79f-6367f28ae470
12B,9b8ca608-e9d6-4b70-af36-504135a2886c,e04fef78-122c-4a6b-bfc3-68a264407583,b224d92c-e2d2-4e15-bb5d-fbd6d2b1c9e4,BARRIE SOUTH GO,0,6725e642-5cc7-4701-9436-7358bf6ec7df
7A,e143ad2f-079a-40bc-9584-bcc38f003c82,13a47ca6-8ff4-458b-b5ed-3bbfa153859e,00a18ffd-a9de-4ed9-bab6-ab5a5e387c91,GROVE to Georgian College,0,7f53ef09-c7fa-41d8-9f17-ee738b59daa4
8B,9b8ca608-e9d6-4b70-af36-504135a2886c,f131b9b8-da81-4178-aadc-72387a0d397c,395a875b-938b-4204-ab83-0fe41742b4a5,Crosstown/Essa to Georgian College ,0,6d327267-3bc0-4ad1-9f05-44efa5cc44a7
8A,9b8ca608-e9d6-4b70-af36-504135a2886c,4c3c07d9-6cdd-40d8-8e44-8cd2d05de2ff,3f8db531-c8a5-4f1e-b77c-d7b1f755e04a,RVH/YONGE to Georgian College,0,ab31ed4c-eb3c-47ba-a53f-0fb3a547aaf8
7B,e143ad2f-079a-40bc-9584-bcc38f003c82,f37f87a0-d6d2-42ed-ba86-f5dde404ce6c,da31035c-3d60-44ab-aad2-306f95dfef13,BEAR CREEK to Park Place,0,d9ffdbdf-bd72-4415-bf03-1c4e587d066c
8A,e143ad2f-079a-40bc-9584-bcc38f003c82,9e78ff09-2f41-4b15-bb82-be5a5b3ed88a,62b2935a-e445-492d-a60c-88227fc27d76,RVH/YONGE to Georgian College,0,fde39e6f-e34c-4525-b397-a552b618d373
8B,83f00a42-51d3-48a7-9f79-2e8419a06c9d,1fbd3fc6-94eb-4a2e-953a-2cb14178edb8,cb3dab1a-a3af-4329-8b65-0acaa87150a5,Crosstown/Essa to Park Place ,1,ecacb349-87da-483b-90be-7ee7210154a5
8B,83f00a42-51d3-48a7-9f79-2e8419a06c9d,5334ca16-376b-41d6-9872-6607e992f528,395a875b-938b-4204-ab83-0fe41742b4a5,Crosstown/Essa to Georgian College ,0,9d406368-7c47-4841-8875-9fd1c92eb0a6
101,9b8ca608-e9d6-4b70-af36-504135a2886c,38a846f5-0ea9-4004-b5e5-9a3d14b2d9e3,dd2785dd-43f9-48a0-8c0f-ccd8f5985096,Blue,0,199d1182-2201-4f7a-bf69-4c00ad53e51c
400,e143ad2f-079a-40bc-9584-bcc38f003c82,6ca518a2-4c99-4808-86da-275008fda023,092fe7c4-580f-464e-a434-62114c9d18be,EXPRESS  to RVH,0,5fd67afe-4039-4e96-a56b-237cf9ca6933
7B,83f00a42-51d3-48a7-9f79-2e8419a06c9d,0f32861c-3b16-4cba-8a10-7fe01e6dd7e3,da31035c-3d60-44ab-aad2-306f95dfef13,BEAR CREEK to Park Place,0,9f2cb122-4796-45bc-b91f-c5e6f04be55f
12B,f7362610-9cc6-4990-b05c-5d3dc36f9f00,9ca75726-a6e6-4ca9-8e6d-b6b9abb496b5,b224d92c-e2d2-4e15-bb5d-fbd6d2b1c9e4,BARRIE SOUTH GO,0,122ce5d6-eb9b-437b-a764-a5caf0616ca3
8B,9b8ca608-e9d6-4b70-af36-504135a2886c,5b625a9d-920d-4168-8173-d6086bb7915a,fecd26a3-f58b-4d94-be09-732399b1341c,Crosstown/Essa to Park Place ,1,dbc7b606-8ac5-4129-82a6-b69cbdb380aa
8B,e143ad2f-079a-40bc-9584-bcc38f003c82,b732ae27-af05-46c4-9864-12c3a6df43ba,395a875b-938b-4204-ab83-0fe41742b4a5,Crosstown/Essa to Georgian College ,0,fde39e6f-e34c-4525-b397-a552b618d373
2A,9b8ca608-e9d6-4b70-af36-504135a2886c,02c0bc8a-50d5-4845-ac12-2d3f5407a533,c630cdfc-baba-436b-8b26-4f181272c079,DUNLOP to Downtown Barrie Terminal,0,d1663457-bc79-4bf2-89aa-7f54d5dda841
7B,83f00a42-51d3-48a7-9f79-2e8419a06c9d,8f1cc8f3-bfb0-4788-9817-2d7165ee09d2,da31035c-3d60-44ab-aad2-306f95dfef13,BEAR CREEK to Park Place,0,9f2cb122-4796-45bc-b91f-c5e6f04be55f
8B,e143ad2f-079a-40bc-9584-bcc38f003c82,87b77fba-8c51-4b93-b9b6-f4e331321a05,fecd26a3-f58b-4d94-be09-732399b1341c,Crosstown/Essa to Park Place ,1,fde39e6f-e34c-4525-b397-a552b618d373
7B,9b8ca608-e9d6-4b70-af36-504135a2886c,88d1fea7-e3d8-4bc7-aefc-49612429ace5,da31035c-3d60-44ab-aad2-306f95dfef13,BEAR CREEK to Park Place,0,cbac11e6-075c-4c41-983a-dcb0f439ab6b
8B,f4b890df-95f4-4de6-9236-6c2c0e207b96,4b729cc2-ea22-49fe-9803-17f7a52a9f9f,fecd26a3-f58b-4d94-be09-732399b1341c,Crosstown/Essa to Park Place ,1,cc90b16e-c87d-4a2d-bbc0-6d56d12a53dd
10,83f00a42-51d3-48a7-9f79-2e8419a06c9d,9c1d4cd3-9917-4869-8cfa-be71c0d38429,bc228c4b-32ad-4ad7-9793-a5af71adaa14,NORTH LOOP to Downtown Barrie Terminal,0,920eb5f7-96d3-4485-bb58-d8a94379cfe4
7A,e143ad2f-079a-40bc-9584-bcc38f003c82,6c9969c2-bfa9-4f26-9955-88944f46be56,00a18ffd-a9de-4ed9-bab6-ab5a5e387c91,GROVE to Georgian College,0,28be53c8-a28f-4ca1-b1a2-7f53bc1142a9
10,e143ad2f-079a-40bc-9584-bcc38f003c82,ec83fca8-794e-486a-b881-81fb57e75729,bc228c4b-32ad-4ad7-9793-a5af71adaa14,NORTH LOOP to Downtown Barrie Terminal,0,4722516b-3561-4d1a-aef2-815bf3592554
7B,e143ad2f-079a-40bc-9584-bcc38f003c82,1edea507-48c0-47be-b445-4e8ed3afcef7,da31035c-3d60-44ab-aad2-306f95dfef13,BEAR CREEK to Park Place,0,d9ffdbdf-bd72-4415-bf03-1c4e587d066c
10,9b8ca608-e9d6-4b70-af36-504135a2886c,bffb00ea-b1f8-4ea9-8470-2d4541ebe675,bc228c4b-32ad-4ad7-9793-a5af71adaa14,NORTH LOOP to Downtown Barrie Terminal,0,c9376351-f842-467a-ae03-a53035f78dea
11,83f00a42-51d3-48a7-9f79-2e8419a06c9d,20fe3e6d-1ffb-4e7a-b25e-e36032072796,f5319fa2-6c54-47a1-a89c-b560be78cc57,NORTH LOOP to Downtown Barrie Terminal,0,a8b5681a-7c99-4d21-bab5-340ef58ba232
8A,83f00a42-51d3-48a7-9f79-2e8419a06c9d,9cae805f-9bad-44ce-a487-1bab9427a757,8c321559-14fa-4e0c-ad95-63344883d28e,RVH/YONGE to Georgian College,0,1f0dc16c-2d08-4c71-8fbe-c38b1e09cdb6
11,9b8ca608-e9d6-4b70-af36-504135a2886c,f70b191e-b15f-4070-9e84-da44eb0600d6,f5319fa2-6c54-47a1-a89c-b560be78cc57,NORTH LOOP to Downtown Barrie Terminal,0,dc785038-4e91-43fe-b7ff-8c0244ee969e
8A,9b8ca608-e9d6-4b70-af36-504135a2886c,f35201f8-4a5f-4189-8c54-77ec19ad862b,b2eee057-2e46-4470-ae92-78d591c2ef00,RVH/YONGE to Park Place,1,ab31ed4c-eb3c-47ba-a53f-0fb3a547aaf8
8A,e143ad2f-079a-40bc-9584-bcc38f003c82,a21b12f3-9e31-4180-b58d-c621cfc98e60,8c321559-14fa-4e0c-ad95-63344883d28e,RVH/YONGE to Georgian College,0,2e52df32-c7fe-415f-934b-4f4c700a0141
7A,9b8ca608-e9d6-4b70-af36-504135a2886c,23bd0bc8-9a87-4871-a72d-d887dfc07f3e,00a18ffd-a9de-4ed9-bab6-ab5a5e387c91,GROVE to Georgian College,0,6530dbb4-9568-4161-b31a-9d9435a0b9db
8A,e143ad2f-079a-40bc-9584-bcc38f003c82,9a2cfbed-0211-4731-95a9-3342051f7720,0a8941e7-abbc-4be7-b644-2c5caee6527e,RVH/YONGE to Georgian College,0,b147b95d-cd25-409d-a957-f549deb16887
8B,9b8ca608-e9d6-4b70-af36-504135a2886c,aecb0208-28cf-4ef9-9ed1-2671138ca949,fecd26a3-f58b-4d94-be09-732399b1341c,Crosstown/Essa to Park Place ,1,9fd90004-d23c-49da-8c27-752efe11dd61
8B,83f00a42-51d3-48a7-9f79-2e8419a06c9d,8a49dcac-eb72-48f5-8d85-881da2ccaae8,395a875b-938b-4204-ab83-0fe41742b4a5,Crosstown/Essa to Georgian College ,0,8e07552c-cdb7-4bc7-b79f-6367f28ae470
2A,9b8ca608-e9d6-4b70-af36-504135a2886c,ec178cfb-0e10-4250-b180-7491f3c3afe2,c630cdfc-baba-436b-8b26-4f181272c079,DUNLOP to Downtown Barrie Terminal,0,3bbee580-e89b-43c7-b191-7edf73a48e85
2A,9b8ca608-e9d6-4b70-af36-504135a2886c,a02bd259-7644-42b0-a777-881345ccf114,c630cdfc-baba-436b-8b26-4f181272c079,DUNLOP to Downtown Barrie Terminal,0,3bbee580-e89b-43c7-b191-7edf73a48e85
12A,f4b890df-95f4-4de6-9236-6c2c0e207b96,b777befd-1a93-4ffb-9244-7c41f249d43d,039665b2-b02e-459b-8a6f-56438cb103df,GEORGIAN MALL,0,4f46428e-65ae-479a-9b49-f5bfa254daea
2A,9b8ca608-e9d6-4b70-af36-504135a2886c,7111df7f-261f-43c2-89b7-5178ffe72ac4,c630cdfc-baba-436b-8b26-4f181272c079,DUNLOP to Downtown Barrie Terminal,0,d1663457-bc79-4bf2-89aa-7f54d5dda841
2B,e143ad2f-079a-40bc-9584-bcc38f003c82,72d81149-81a5-4bba-92f8-70c5de1e8d4b,f9ec8bda-7546-4662-a658-a8e9c8ad6978,PARK PLACE to Park Place,0,9ec7f1f0-266d-4f6d-a785-2a07137df147
2A,9b8ca608-e9d6-4b70-af36-504135a2886c,4569915b-d40a-49ab-b66c-ef8db8131ceb,c630cdfc-baba-436b-8b26-4f181272c079,DUNLOP to Downtown Barrie Terminal,0,d1663457-bc79-4bf2-89aa-7f54d5dda841
8B,f7362610-9cc6-4990-b05c-5d3dc36f9f00,4c40067b-aa68-4af6-b1a3-be01cb66d85a,87827a0f-efc0-433a-bfc9-ebc9fcac284b,Crosstown/Essa to Georgian College ,0,418f36b6-e070-4f0e-9cf8-487528d72297
7A,e143ad2f-079a-40bc-9584-bcc38f003c82,008eda63-0649-4d36-9da0-e558e042e2c0,00a18ffd-a9de-4ed9-bab6-ab5a5e387c91,GROVE to Georgian College,0,7f53ef09-c7fa-41d8-9f17-ee738b59daa4
2B,83f00a42-51d3-48a7-9f79-2e8419a06c9d,a9473c8e-9310-45e3-87ca-364b66f50530,f9ec8bda-7546-4662-a658-a8e9c8ad6978,PARK PLACE to Park Place,0,c7f84c37-6252-47f4-a022-e84eac516fe9
2A,f4b890df-95f4-4de6-9236-6c2c0e207b96,86778bff-4cbc-4ec1-9a4d-6e593abcab5e,c630cdfc-baba-436b-8b26-4f181272c079,DUNLOP to Downtown Barrie Terminal,0,bbff25f7-da1a-4841-ac1b-4299107052bb
101,e143ad2f-079a-40bc-9584-bcc38f003c82,0478dd9b-8bdd-4280-941b-d9be7891d278,dd2785dd-43f9-48a0-8c0f-ccd8f5985096,Blue,0,682084aa-97fe-4dd4-90e6-14a01ae1e001
8A,e143ad2f-079a-40bc-9584-bcc38f003c82,168b95db-d0f1-4cb4-88fc-a9d2a37a5bce,62b2935a-e445-492d-a60c-88227fc27d76,RVH/YONGE to Georgian College,0,88b5d483-7923-44ab-b0d4-ee027627f513
2A,83f00a42-51d3-48a7-9f79-2e8419a06c9d,ff69b875-b471-4923-a743-6b8de1f9bdc0,c630cdfc-baba-436b-8b26-4f181272c079,DUNLOP to Downtown Barrie Terminal,0,2fdbf3e7-7d07-4c6f-9ce3-644317e4664e
100,83f00a42-51d3-48a7-9f79-2e8419a06c9d,89dccb0a-a350-4241-83fe-02586bc72163,43a593d1-2077-4815-955c-0c23cab3e490,Red Express  to Downtown Barrie Terminal,0,13c3a830-6140-4e04-ad78-8f174a4029b0
10,e143ad2f-079a-40bc-9584-bcc38f003c82,b5f930cd-7a09-4728-bcb0-06332521c626,bc228c4b-32ad-4ad7-9793-a5af71adaa14,NORTH LOOP to Downtown Barrie Terminal,0,4722516b-3561-4d1a-aef2-815bf3592554
8A,e143ad2f-079a-40bc-9584-bcc38f003c82,d80b5f77-467c-44f6-baaf-332517de7b78,06fbef58-2f7b-4894-a676-5fb8cfa0c633,RVH/YONGE to Park Place,1,2e52df32-c7fe-415f-934b-4f4c700a0141
8B,f7362610-9cc6-4990-b05c-5d3dc36f9f00,32502747-e1f7-4a21-b86c-1e9587d1abc4,87827a0f-efc0-433a-bfc9-ebc9fcac284b,Crosstown/Essa to Georgian College ,0,4c9a4746-c619-4a35-8a28-c58378e93f62
2A,e143ad2f-079a-40bc-9584-bcc38f003c82,66a917e3-6eae-47dd-ba5e-79c2ec2033ed,c630cdfc-baba-436b-8b26-4f181272c079,DUNLOP to Downtown Barrie Terminal,0,9ec7f1f0-266d-4f6d-a785-2a07137df147
7B,e143ad2f-079a-40bc-9584-bcc38f003c82,4f4fe290-9a34-4f93-9556-7053b200565c,da31035c-3d60-44ab-aad2-306f95dfef13,BEAR CREEK to Park Place,0,7f53ef09-c7fa-41d8-9f17-ee738b59daa4
8A,83f00a42-51d3-48a7-9f79-2e8419a06c9d,29ed3290-c5cc-4202-ada5-295b9eea2bf7,8c321559-14fa-4e0c-ad95-63344883d28e,RVH/YONGE to Georgian College,0,733d64b0-3cee-48b9-9bfe-ec6b0fed83b6
8B,e143ad2f-079a-40bc-9584-bcc38f003c82,2f437c04-105d-4a09-a8c3-b0f83e15c391,12fa05dc-aee0-4e65-9bbd-99240d26b698,Crosstown/Essa to Georgian College ,0,abe877cb-8e89-493e-b0a8-d38119616296
8A,9b8ca608-e9d6-4b70-af36-504135a2886c,d5680d11-40b8-4e6c-828b-8396a87ec808,0a8941e7-abbc-4be7-b644-2c5caee6527e,RVH/YONGE to Georgian College,0,d124e4c2-19b6-444b-8792-b7c6296731e7
8A,83f00a42-51d3-48a7-9f79-2e8419a06c9d,df78b8c2-16ac-4587-99a4-afddbac7087f,8c321559-14fa-4e0c-ad95-63344883d28e,RVH/YONGE to Georgian College,0,0487f661-1543-4555-83f9-36138535c3da
10,e143ad2f-079a-40bc-9584-bcc38f003c82,b10a9623-fd00-4e00-b041-3ae683f62c41,bc228c4b-32ad-4ad7-9793-a5af71adaa14,NORTH LOOP to Downtown Barrie Terminal,0,a59fa4d4-9357-4863-bdc9-27650ca1a872
2B,9b8ca608-e9d6-4b70-af36-504135a2886c,8a328e87-7230-499c-9dd6-044a1155cb47,f9ec8bda-7546-4662-a658-a8e9c8ad6978,PARK PLACE to Park Place,0,3bbee580-e89b-43c7-b191-7edf73a48e85
8A,9b8ca608-e9d6-4b70-af36-504135a2886c,17ad5cfa-0834-4214-9f8a-5544fbd317f3,06fbef58-2f7b-4894-a676-5fb8cfa0c633,RVH/YONGE to Park Place,1,c5e010f3-1094-460e-89cd-1cb5920f747b
8B,e143ad2f-079a-40bc-9584-bcc38f003c82,a3d1b91c-5d6f-4be8-b96f-521b36a8c9e9,395a875b-938b-4204-ab83-0fe41742b4a5,Crosstown/Essa to Georgian College ,0,2eb04a4e-a154-4da0-9d0a-66dbf851d74a
12B,9b8ca608-e9d6-4b70-af36-504135a2886c,c3cec92c-4516-4eb5-a4f4-00988f99f918,b224d92c-e2d2-4e15-bb5d-fbd6d2b1c9e4,BARRIE SOUTH GO,0,4622b4ea-f01c-4fcd-a5a8-ef7652774a28
10,e143ad2f-079a-40bc-9584-bcc38f003c82,ca6127c5-0816-4fb9-bb4a-b006e56bcf17,bc228c4b-32ad-4ad7-9793-a5af71adaa14,NORTH LOOP to Downtown Barrie Terminal,0,a59fa4d4-9357-4863-bdc9-27650ca1a872
8B,f7362610-9cc6-4990-b05c-5d3dc36f9f00,336d5478-9c82-4390-8696-f1cf972b915a,12fa05dc-aee0-4e65-9bbd-99240d26b698,Crosstown/Essa to Georgian College ,0,418f36b6-e070-4f0e-9cf8-487528d72297
8B,e143ad2f-079a-40bc-9584-bcc38f003c82,6e6a123e-33f0-4abf-8a33-8bb20f5f5cf8,fecd26a3-f58b-4d94-be09-732399b1341c,Crosstown/Essa to Park Place ,1,2eb04a4e-a154-4da0-9d0a-66dbf851d74a
8B,9b8ca608-e9d6-4b70-af36-504135a2886c,aaa668bf-8f26-424e-835b-807bb0d49401,395a875b-938b-4204-ab83-0fe41742b4a5,Crosstown/Essa to Georgian College ,0,6d327267-3bc0-4ad1-9f05-44efa5cc44a7
7A,83f00a42-51d3-48a7-9f79-2e8419a06c9d,bc7a0042-a41d-4bf4-990f-35799dfa4da7,00a18ffd-a9de-4ed9-bab6-ab5a5e387c91,GROVE to Georgian College,0,9f2cb122-4796-45bc-b91f-c5e6f04be55f
100,e143ad2f-079a-40bc-9584-bcc38f003c82,bac0ace9-4dbd-433e-bf62-2fc056955188,43a593d1-2077-4815-955c-0c23cab3e490,Red Express  to Downtown Barrie Terminal,0,9a56a05f-fb86-4a68-b662-89d0df72ef5c
2B,e143ad2f-079a-40bc-9584-bcc38f003c82,31c00d21-4c36-4bcb-977b-6d36af301ad9,f9ec8bda-7546-4662-a658-a8e9c8ad6978,PARK PLACE to Park Place,0,9ec7f1f0-266d-4f6d-a785-2a07137df147
12A,e143ad2f-079a-40bc-9584-bcc38f003c82,c0eaa42c-a503-478a-a37e-0f7ba546bd7c,666268f3-1db6-439f-92fc-a19a9acd886c,GEORGIAN MALL,0,05fe5466-2412-4ae3-9408-64c654c20b0b
10,9b8ca608-e9d6-4b70-af36-504135a2886c,260012d9-f3e8-4cd1-a346-b6c93df8f836,bc228c4b-32ad-4ad7-9793-a5af71adaa14,NORTH LOOP to Downtown Barrie Terminal,0,3b62b3d8-2f78-4298-9e49-8ccee35a224b
7A,9b8ca608-e9d6-4b70-af36-504135a2886c,54a0e507-41a0-4b44-813b-3f8e625c3617,00a18ffd-a9de-4ed9-bab6-ab5a5e387c91,GROVE to Georgian College,0,5d2459e0-6975-4149-bb00-44a3b4459e48
2A,83f00a42-51d3-48a7-9f79-2e8419a06c9d,6851e834-dbbe-4ad3-af5c-1eeede9ff21e,c630cdfc-baba-436b-8b26-4f181272c079,DUNLOP to Downtown Barrie Terminal,0,cace8a1a-e150-4990-b901-50e7e10e8f0c
10,83f00a42-51d3-48a7-9f79-2e8419a06c9d,6f068c45-15aa-43fa-a9e5-e09739b0448f,bc228c4b-32ad-4ad7-9793-a5af71adaa14,NORTH LOOP to Downtown Barrie Terminal,0,1c272f1e-dc12-4f9f-b391-9a7b942c5ade
7A,83f00a42-51d3-48a7-9f79-2e8419a06c9d,0fad8b19-1b2f-4e63-976f-3b36c3689dfe,00a18ffd-a9de-4ed9-bab6-ab5a5e387c91,GROVE to Georgian College,0,f443e592-3fbe-4611-9f4a-7b01e27d3021
8B,9b8ca608-e9d6-4b70-af36-504135a2886c,0a3b8e06-a064-40ea-9a99-df9d3f1553b5,87827a0f-efc0-433a-bfc9-ebc9fcac284b,Crosstown/Essa to Georgian College ,0,d124e4c2-19b6-444b-8792-b7c6296731e7
8B,e143ad2f-079a-40bc-9584-bcc38f003c82,ad17f166-3dc4-4fae-a5ce-6936b4ff2309,cb3dab1a-a3af-4329-8b65-0acaa87150a5,Crosstown/Essa to Park Place ,1,e61dc65f-9f85-48a8-b792-cfae791fe55e
12B,9b8ca608-e9d6-4b70-af36-504135a2886c,ad1e54fa-9180-4358-8b1a-9ee6205b8545,b224d92c-e2d2-4e15-bb5d-fbd6d2b1c9e4,BARRIE SOUTH GO,0,4622b4ea-f01c-4fcd-a5a8-ef7652774a28
12A,f4b890df-95f4-4de6-9236-6c2c0e207b96,89a0a719-635d-4a42-9a40-ce401b507c11,039665b2-b02e-459b-8a6f-56438cb103df,GEORGIAN MALL,0,305da54f-2ad0-4e34-b2ba-6d4bba9bc719
2B,83f00a42-51d3-48a7-9f79-2e8419a06c9d,8fc33317-12af-4fc4-8e12-30391c5cdae6,f9ec8bda-7546-4662-a658-a8e9c8ad6978,PARK PLACE to Park Place,0,cace8a1a-e150-4990-b901-50e7e10e8f0c
11,83f00a42-51d3-48a7-9f79-2e8419a06c9d,81d5ff33-87f1-4e49-9d64-ff47b060754c,f5319fa2-6c54-47a1-a89c-b560be78cc57,NORTH LOOP to Downtown Barrie Terminal,0,f055e286-954e-4187-bca3-cf97845cf84b
8B,83f00a42-51d3-48a7-9f79-2e8419a06c9d,886575b2-4b33-4703-9c46-a484c9ecaca1,3230e001-d52c-406c-861c-9fc6d38512ba,Crosstown/Essa to Georgian College ,0,64191a47-a045-4449-8f5d-57bd056d27ee
8A,83f00a42-51d3-48a7-9f79-2e8419a06c9d,5a7a498c-11f0-48ab-af23-a917b0908b10,8c321559-14fa-4e0c-ad95-63344883d28e,RVH/YONGE to Georgian College,0,e4e33069-7c5c-4b65-a73d-9cb2bec44393
8B,e143ad2f-079a-40bc-9584-bcc38f003c82,b22bb504-0717-4204-b522-dcfdd293498f,fecd26a3-f58b-4d94-be09-732399b1341c,Crosstown/Essa to Park Place ,1,e61dc65f-9f85-48a8-b792-cfae791fe55e
12B,f4b890df-95f4-4de6-9236-6c2c0e207b96,18bf6c52-ba21-43b9-b06f-6f390174b323,b224d92c-e2d2-4e15-bb5d-fbd6d2b1c9e4,BARRIE SOUTH GO,0,4f46428e-65ae-479a-9b49-f5bfa254daea
10,e143ad2f-079a-40bc-9584-bcc38f003c82,0cf5b013-eadc-4434-8c69-07b1dc8de63a,bc228c4b-32ad-4ad7-9793-a5af71adaa14,NORTH LOOP to Downtown Barrie Terminal,0,4722516b-3561-4d1a-aef2-815bf3592554
2B,9b8ca608-e9d6-4b70-af36-504135a2886c,617e0594-60b5-4c5d-a442-479b187a1e2f,f9ec8bda-7546-4662-a658-a8e9c8ad6978,PARK PLACE to Park Place,0,d1663457-bc79-4bf2-89aa-7f54d5dda841
101,e143ad2f-079a-40bc-9584-bcc38f003c82,05788723-8c0f-4d76-ac79-d3c5c415fdcb,dd2785dd-43f9-48a0-8c0f-ccd8f5985096,Blue,0,e6914669-4d34-467e-a842-bc56cac7eb80
400,9b8ca608-e9d6-4b70-af36-504135a2886c,07c19138-a1c6-4f68-959b-3b96e04d98a3,9526fdb0-cbfa-46de-81b2-3c04b228fd8d,EXPRESS  to Park Place,1,6e4a5ae8-b0d0-4bac-832b-4baeed1087fc
100,f4b890df-95f4-4de6-9236-6c2c0e207b96,ac879bc0-c7fa-4242-aea2-9b4eaa11f97d,43a593d1-2077-4815-955c-0c23cab3e490,Red Express  to Downtown Barrie Terminal,0,f11e0e5f-af86-431f-b747-7f0343ee6e11
11,e143ad2f-079a-40bc-9584-bcc38f003c82,b4336be3-adc5-40c3-b5c4-99d2c4a90365,f5319fa2-6c54-47a1-a89c-b560be78cc57,NORTH LOOP to Downtown Barrie Terminal,0,cf60d7d4-fdc9-4233-9676-c5f55c33282a
12B,83f00a42-51d3-48a7-9f79-2e8419a06c9d,e6ad1dcd-43ee-40bf-9eca-342f938fb829,b224d92c-e2d2-4e15-bb5d-fbd6d2b1c9e4,BARRIE SOUTH GO,0,e2d260f2-7ccc-4989-9e98-5f3845bb25b5
11,83f00a42-51d3-48a7-9f79-2e8419a06c9d,20b0201f-8cd4-411f-8900-0be74ae510f3,f5319fa2-6c54-47a1-a89c-b560be78cc57,NORTH LOOP to Downtown Barrie Terminal,0,a8b5681a-7c99-4d21-bab5-340ef58ba232
100,9b8ca608-e9d6-4b70-af36-504135a2886c,df6cc1bb-daee-4b48-910d-314e51b4d030,43a593d1-2077-4815-955c-0c23cab3e490,Red Express  to Downtown Barrie Terminal,0,f661cc31-c62b-486c-91c7-91e9ca328aa1
